ID,,Geography,,,Districts,,,MyCampaign,,DVC Universe,,Expected Vote,,Turf Assignment,
VAN Precinct ID,DNC Precinct ID,State,County,Precinct Name,CD,SD,HD,Historic Vols,Total MyC,Mid Support DVC,High Support DVC,Exp Vote,Exp Dem,Region,Organizer
349967,833493,GA,Richmond,703,12,22,129,13,33,479,1320,1671.5204,1016.460778,,
349968,833396,GA,Richmond,704,12,22,127,3,6,33,25,332.5219,109.5431687,,
349969,833586,GA,Richmond,705,12,22,127,12,27,241,595,1372.614,690.7996699,,
349970,833569,GA,Richmond,706,12,22,127,6,32,291,644,2055.5389,885.099476,,
349971,833277,GA,Richmond,707,12,22,129,3,32,302,964,1269.4649,793.0208758,,
1701137,946416,GA,Richmond,708,12,22,127,,1,34,69,199.5052,84.25911383,,
1820442,993740,GA,Richmond,709,12,22,127,1,5,44,218,339.1599,189.637766,,
349972,833576,GA,Richmond,801,12,23,132,,,11,12,76.1766,21.69631132,,
349973,833297,GA,Richmond,801b,12,23,132,2,5,63,117,358.6187,139.0455623,,
349974,833417,GA,Richmond,802,12,23,130,4,20,240,699,1730.8311,751.1877352,,
349975,833228,GA,Richmond,803,12,22,132,,,29,52,44.7935,26.41038813,,
349976,833645,GA,Richmond,804,12,22,126,6,25,226,780,1058.3687,685.7850476,,
349977,833310,GA,Richmond,804h,12,22,126,9,33,271,803,1643.5361,908.2404491,,
349978,833547,GA,Richmond,805,12,22,130,1,18,63,341,437.4533,307.7377888,,
349979,833238,GA,Richmond,806,12,23,130,3,21,229,632,1479.8746,705.0306499,,
349980,833345,GA,Richmond,807,12,22,126,4,23,97,577,701.1876,519.8003487,,
349981,833461,GA,Richmond,808,12,23,130,2,25,245,706,1326.3357,758.3733444,,
1701138,946417,GA,Richmond,810,12,23,126,,2,78,154,379.1132,208.2051143,,
2155286,1113590,GA,Richmond,811,12,23,132,2,5,42,70,198.8689,94.38637851,,
349983,626504,GA,Rockdale,Ba,13,43,91,15,108,416,1742,2780.9955,1949.864298,,
810423,715732,GA,Rockdale,Bt,13,43,93,14,79,432,907,2215.7111,1094.708203,,
349984,594593,GA,Rockdale,Co,13,43,92,11,68,219,1615,1568.4753,1234.893508,,
349985,640823,GA,Rockdale,Fi,13,43,92,56,208,281,2876,3266.7917,2780.278006,,
349986,694148,GA,Rockdale,Fs,13,43,92,33,154,203,1728,2217.5022,1796.10931,,
349989,657072,GA,Rockdale,La,13,43,93,7,43,172,851,968.0535,717.4539438,,
349990,640790,GA,Rockdale,Lo,13,43,91,26,121,378,1255,2543.458,1690.534612,,
349991,680363,GA,Rockdale,Ma,13,43,91,29,122,490,2030,3139.1958,2039.677536,,
349992,657087,GA,Rockdale,Mi,13,43,92,39,215,588,3402,4205.5311,3223.088813,,
349993,680407,GA,Rockdale,Ot,13,43,92,30,184,331,3195,3152.9907,2674.595109,,
349994,614108,GA,Rockdale,Ro,13,43,92,33,143,292,2133,2699.0444,2072.562017,,
349996,644664,GA,Rockdale,Sm,13,43,92,24,147,324,1669,2519.5769,1941.023341,,
349997,682683,GA,Rockdale,Sp,13,43,92,27,175,281,2074,2668.2371,2114.429097,,
349998,710831,GA,Rockdale,St,13,43,91,10,71,280,1175,1865.4588,1273.950986,,
349999,642992,GA,Schley,1,2,15,151,2,13,186,261,1986.768,382.6490875,,
350000,721757,GA,Screven,1,12,23,159,2,7,136,393,811.9072,348.7346269,,
350004,657019,GA,Screven,2,12,23,159,1,11,110,399,583.5438,333.1849578,,
350005,636997,GA,Screven,3,12,23,159,,7,95,215,929.1158,254.7718572,,
350006,616272,GA,Screven,4,12,23,159,3,13,92,259,793.0411,255.7395267,,
350007,628635,GA,Screven,5,12,23,159,1,13,97,425,822.4887,387.4100764,,
350008,640744,GA,Screven,6,12,23,159,,2,103,187,921.5282,224.7459802,,
350009,640766,GA,Screven,7,12,23,159,2,17,105,324,720.7838,300.4163857,,
350012,652725,GA,Seminole,1,2,11,154,1,5,106,164,721.8268,175.5181113,,
350013,680408,GA,Seminole,2,2,11,154,,8,113,216,610.5085,191.6761966,,
350014,709095,GA,Seminole,3,2,11,154,1,10,102,471,448.3618,314.9745232,,
350015,620523,GA,Seminole,4,2,11,154,1,2,97,121,634.8319,147.3551862,,
350016,626496,GA,Seminole,5,2,11,154,,1,66,36,755.23,106.7214315,,
1701190,614064,GA,Spalding,1,3,16,135,4,36,138,929,718.5778,531.4198749,,
350028,650487,GA,Spalding,2,3,16,82,3,20,106,908,701.1205,562.1695716,,
1701191,614075,GA,Spalding,3,3,16,135,3,20,244,388,1842.7311,522.190711,,
350033,695823,GA,Spalding,5,3,16,82,1,50,340,1448,1659.9328,971.8307958,,
350034,586465,GA,Spalding,6,3,16,135,3,26,121,919,824.1401,603.1912051,,
350035,592408,GA,Spalding,7,3,16,135,2,15,114,313,1106.5923,349.2883364,,
350036,710799,GA,Spalding,8,3,16,135,4,12,115,362,1132.3587,364.6866043,,
350037,654847,GA,Spalding,9,3,16,82,4,27,265,626,2040.309,642.1530862,,
350018,592465,GA,Spalding,10,3,16,135,1,21,163,514,1174.6347,482.9907937,,
350019,614091,GA,Spalding,11,3,16,135,3,16,197,636,1652.4975,613.3090516,,
350020,640782,GA,Spalding,12,3,16,82,2,12,134,245,1439.8197,330.5204389,,
350021,660750,GA,Spalding,13,3,16,82,1,11,141,260,1458.7009,336.5425167,,
350022,594625,GA,Spalding,14,3,16,82,1,5,141,401,952.5202,341.2891109,,
350024,663567,GA,Spalding,16,3,16,82,8,54,343,1873,2067.9608,1352.238932,,
350027,660784,GA,Spalding,19,3,16,82,1,33,195,695,1680.6268,608.1506413,,
350029,702843,GA,Spalding,20,3,16,135,1,12,107,214,1344.7097,308.6511541,,
350030,657102,GA,Spalding,21,3,16,82,39,169,486,1210,4113.8114,1777.581861,,
1811009,990216,GA,Stephens,Sc1,9,50,32,12,56,920,1367,10508.1204,1991.33019,,
350046,636922,GA,Stewart,2,2,12,151,1,5,137,454,709.7497,406.8213356,,
350047,632938,GA,Stewart,4,2,12,151,,3,42,113,183.8403,108.357062,,
350048,670405,GA,Stewart,5,2,12,151,1,12,162,471,636.0779,393.5330173,,
350049,616264,GA,Stewart,6,2,12,151,,2,30,74,117.0951,59.28464773,,
350050,636955,GA,Sumter,15,2,12,151,,15,105,337,1052.4941,388.5596911,,
350051,656970,GA,Sumter,17,2,12,151,,6,57,216,358.1755,172.7381727,,
350052,640740,GA,Sumter,28,2,12,150,,7,90,203,625.1871,245.3994718,,
350053,663558,GA,Sumter,29,2,12,150,,2,39,63,231.3714,71.28628813,,
1701192,640751,GA,Sumter,C1-27,2,12,150,3,38,201,1314,1289.4832,950.7327679,,
810433,648443,GA,Sumter,C2-27,2,12,150,6,56,320,802,1599.2183,759.2303404,,
810434,626531,GA,Sumter,C3-27,2,12,151,5,44,222,1298,1340.3783,1010.113797,,
810435,660763,GA,Sumter,E-27,2,12,150,5,33,171,504,1084.8031,509.8371849,,
350054,648420,GA,Sumter,N-26,2,12,151,,,32,30,255.8025,51.22015779,,
350057,636934,GA,Sumter,O-26,2,12,151,1,7,132,300,660.1132,299.8821643,,
810436,652679,GA,Sumter,W-27,2,12,151,,25,187,473,1149.4589,499.7640295,,
350060,618428,GA,Talbot,1,2,15,137,1,7,51,123,330.6443,161.5404188,,
350061,684372,GA,Talbot,2,2,15,137,,7,53,182,456.5867,225.3342432,,
350062,654864,GA,Talbot,3,2,15,137,1,6,47,146,241.0099,142.2295015,,
350063,632915,GA,Talbot,4,2,15,137,1,3,41,173,302.3802,175.6708399,,
350064,636917,GA,Talbot,5,2,15,137,2,14,73,483,561.9424,440.3249334,,
350065,654800,GA,Talbot,6,2,15,137,,3,36,104,293.0226,119.2506978,,
350067,663554,GA,Talbot,8,2,15,137,2,11,78,325,684.057,403.1265673,,
350068,618436,GA,Taliaferro,172,10,23,124,,2,24,57,164.1468,85.2481902,,
350069,677472,GA,Taliaferro,601,10,23,124,,3,106,350,620.9561,384.4014299,,
350070,614031,GA,Tattnall,1,12,19,156,,2,49,71,453.9939,86.73109834,,
350078,640737,GA,Tattnall,3,12,19,157,,3,90,171,869.5762,198.1457185,,
350079,586458,GA,Tattnall,4,12,19,157,,,26,51,279.9371,71.22475392,,
350080,694113,GA,Tattnall,5,12,19,157,3,8,156,348,1194.7663,362.4498878,,
350082,657051,GA,Tattnall,7,12,19,157,1,14,111,214,1451.3412,276.8816362,,
350083,689801,GA,Tattnall,8,12,19,157,,3,193,410,1501.4217,397.1927337,,
350084,592459,GA,Tattnall,9,12,19,157,1,3,37,41,644.0158,93.38988463,,
1852959,999895,GA,Tattnall,10,12,19,157,,2,79,105,450.528,118.2529255,,
350085,650530,GA,Taylor,1,2,15,150,1,7,110,516,600.0754,426.4569981,,
350089,632948,GA,Taylor,5,2,15,150,,5,133,169,1410.4543,288.5662472,,
350090,652694,GA,Taylor,6,2,15,150,5,23,155,395,1298.2168,453.8347735,,
350092,709112,GA,Telfair,Ja,8,19,156,,1,39,63,403.4119,94.32698661,,
350093,665718,GA,Telfair,Lu,8,19,156,2,5,99,195,529.5112,188.4512565,,
350094,677454,GA,Telfair,Mc,8,19,133,5,27,388,721,2044.9158,705.8811606,,
350095,694177,GA,Telfair,Mi,8,19,133,,1,62,58,548.5181,97.72299393,,
350097,650534,GA,Terrell,1,2,12,151,3,27,208,1274,1420.389,1013.095676,,
350098,636935,GA,Terrell,2,2,12,151,,8,107,259,824.5474,292.6721511,,
350099,620553,GA,Terrell,3,2,12,151,1,7,58,232,451.249,217.0329845,,
350100,592455,GA,Terrell,4,2,12,151,,3,32,83,273.4983,105.1076483,,
350101,594558,GA,Terrell,5,2,12,151,,2,37,131,321.0339,117.0545178,,
350102,640811,GA,Terrell,6,2,12,151,,1,22,87,173.8405,74.38647408,,
350103,721739,GA,Thomas,101,2,11,173,,1,42,94,420.2961,106.6069038,,
350104,614071,GA,Thomas,102,2,11,173,1,8,102,454,879.8124,391.6933266,,
350105,660776,GA,Thomas,103,2,11,173,2,13,264,723,2239.1288,770.4483634,,
350106,663570,GA,Thomas,104,2,11,172,,3,49,148,575.8067,149.5779928,,
350107,636911,GA,Thomas,105,2,11,173,3,21,168,1001,1006.2031,730.7643433,,
350108,684336,GA,Thomas,106,2,11,172,1,4,62,116,774.5925,177.9408238,,
350109,654797,GA,Thomas,107,2,11,173,4,11,85,162,924.7782,243.6529818,,
350110,710810,GA,Thomas,108,2,11,173,1,6,103,270,1262.5752,335.2397395,,
350111,640805,GA,Thomas,109,2,11,173,2,22,154,718,981.5513,650.2772439,,
350112,648431,GA,Thomas,110,2,11,173,,14,107,336,1182.9112,407.4508808,,
350113,710766,GA,Thomas,111,2,11,173,1,3,66,222,434.3536,169.9060889,,
350114,586426,GA,Thomas,112,2,11,173,,2,25,89,434.1261,131.3921145,,
350115,594628,GA,Thomas,113,2,11,173,,,10,29,186.3296,50.08834578,,
350116,626511,GA,Thomas,114,2,11,173,1,7,136,268,1350.2097,359.4864779,,
350117,657002,GA,Thomas,115,2,11,173,,4,74,143,700.8761,169.9597784,,
350118,648444,GA,Thomas,116,2,11,173,,2,15,35,261.7809,55.60559649,,
350119,715728,GA,Thomas,117,2,11,172,1,1,32,75,437.7599,103.3951968,,
350120,616268,GA,Thomas,118,2,11,173,3,16,158,437,1212.5615,471.7692151,,
350121,654862,GA,Thomas,119,2,11,173,1,18,63,641,677.5867,558.5384771,,
350122,652739,GA,Thomas,120,2,11,173,4,22,200,450,1513.594,577.4838644,,
350123,677499,GA,Tift,1,8,13,170,4,26,269,611,1547.4361,542.1959379,,
350127,640798,GA,Tift,2,8,13,169,2,8,108,163,1560.2128,290.4631222,,
350128,679631,GA,Tift,3,8,13,170,,1,58,120,893.1531,168.6070266,,
350129,663519,GA,Tift,4,8,13,169,1,6,45,107,921.9767,165.4476307,,
350130,626485,GA,Tift,5,8,13,170,1,4,33,34,730.5683,99.00234393,,
350131,694168,GA,Tift,6,8,13,170,1,2,65,131,748.9762,136.9344147,,
350132,709117,GA,Tift,7,8,13,170,,,47,97,427.2927,96.67476633,,
350133,642993,GA,Tift,8,8,13,169,,4,64,160,723.0817,175.0865556,,
350134,592425,GA,Tift,9,8,13,170,3,26,249,589,2002.1992,599.7399663,,
350124,650493,GA,Tift,10,8,13,170,3,27,175,752,919.2174,541.374819,,
350125,616285,GA,Tift,11,8,13,170,3,21,247,1091,1086.4115,746.4454331,,
350126,656986,GA,Tift,12,8,13,170,4,23,254,556,1704.1515,576.594138,,
350138,618413,GA,Toombs,15361,12,19,156,,12,176,411,1770.0803,401.6294536,,
350143,670417,GA,Toombs,39,12,19,156,2,4,65,74,939.2273,128.0637248,,
350144,677503,GA,Toombs,43,12,19,156,,2,40,49,872.3519,106.894015,,
350147,404590,GA,Toombs,513,12,19,156,2,19,396,884,3103.0584,882.0263144,,
350148,499810,GA,Toombs,514,12,19,156,5,31,277,660,1868.1031,567.0800393,,
350149,620578,GA,Towns,1468,9,50,8,4,20,192,160,2298.1102,477.8262985,,
350152,689769,GA,Towns,990,9,50,8,6,39,457,379,5192.8652,963.4618868,,
1852960,999896,GA,Treutlen,Annex,12,20,158,1,5,77,65,1204.6602,174.0972654,,
350158,636915,GA,Treutlen,Sope,12,20,158,3,19,283,536,1286.9273,540.0055386,,
350159,657055,GA,Troup,1,3,29,138,6,42,341,947,3803.6334,1156.004392,,
350167,694143,GA,Troup,2,3,29,137,4,26,257,1403,1444.4576,927.0506276,,
350168,640820,GA,Troup,3,3,29,136,6,35,367,1594,2035.9123,1204.254719,,
350169,717417,GA,Troup,4,3,29,136,4,39,288,1555,1701.6984,1202.400271,,
350170,648399,GA,Troup,5,3,29,138,1,13,143,657,925.4122,546.6524021,,
350171,594615,GA,Troup,6,3,29,72,4,27,262,768,2011.3694,763.4277935,,
350173,695788,GA,Troup,8,3,29,137,2,14,173,342,2551.1494,552.4857717,,
350174,677502,GA,Troup,9,3,29,136,4,10,155,452,1350.5223,439.9885372,,
350160,640767,GA,Troup,10,3,29,72,6,24,198,443,2371.7463,643.1405306,,
350161,710779,GA,Troup,11,3,29,138,6,32,355,757,4101.5167,1048.509632,,
350162,704530,GA,Troup,12,3,29,136,3,12,160,515,1158.0539,477.6102316,,
350163,648445,GA,Troup,13,3,29,138,,9,105,285,1117.444,327.032068,,
350175,695778,GA,Turner,1,8,13,169,2,9,249,1012,1222.9406,753.0702705,,
350176,586462,GA,Turner,2,8,13,169,1,10,96,209,1169.6796,246.6384095,,
350177,606272,GA,Turner,3,8,13,169,,2,40,50,675.5421,105.4726041,,
350178,717433,GA,Twiggs,Db,8,26,133,,6,105,137,831.7002,212.411408,,
350179,630801,GA,Twiggs,Gi,8,26,133,2,12,164,514,977.5734,532.4667355,,
350180,594559,GA,Twiggs,Hv,8,26,133,,1,94,137,477.1687,150.0919941,,
350181,1137717,GA,Twiggs,Jv-W,8,26,133,1,14,181,486,884.9218,512.2830531,,
350182,1137718,GA,Twiggs,Sg-T,8,26,133,2,3,101,220,544.1617,242.8764953,,
350183,682690,GA,Union,1,9,51,8,2,12,198,182,1736.1743,372.7351852,,
350186,657091,GA,Union,2,9,51,8,,7,142,119,1538.4725,277.5912073,,
350187,663549,GA,Union,3,9,51,8,2,10,110,88,1200.7528,248.278918,,
350188,704535,GA,Union,4,9,51,8,3,10,143,107,1645.7669,295.7363965,,
350189,670377,GA,Union,5,9,51,8,1,5,32,25,447.8914,72.69029588,,
350190,694166,GA,Union,6,9,51,8,,10,73,56,837.1654,163.6982759,,
350191,654848,GA,Union,7,9,51,8,1,6,127,81,1234.2364,231.0229576,,
350192,592437,GA,Union,8,9,51,8,1,5,159,116,1710.121,313.336258,,
350193,710812,GA,Union,9,9,51,8,9,25,174,127,1974.1811,372.987554,,
350184,620529,GA,Union,10,9,51,8,1,6,148,112,1670.9094,285.4602742,,
350185,620511,GA,Union,11,9,51,8,,10,91,67,1049.5757,202.4071198,,
350202,620522,GA,Upson,588,3,18,134,1,4,94,153,1007.5367,229.8911395,,
350203,594626,GA,Upson,589,3,18,134,,5,36,139,249.0706,177.673262,,
350196,689779,GA,Upson,1610,3,18,134,4,25,398,906,5200.4641,1201.68814,,
350201,594618,GA,Upson,5610,3,18,134,7,47,523,1945,4367.7529,1718.654699,,
350216,586399,GA,Walker,871,14,53,1,3,22,314,435,3524.6931,701.5105528,,
1082068,649895,GA,Walker,917,14,53,2,1,7,72,65,1321.7966,190.8914889,,
1701193,652696,GA,Walker,944,14,53,2,4,18,234,310,3938.0758,698.5216894,,
1701194,630805,GA,Walker,953,14,53,2,2,4,61,86,950.6762,164.4224612,,
350205,704519,GA,Walker,1161,14,53,1,1,3,49,58,790.0303,165.2182965,,
350206,721756,GA,Walker,1501,14,53,1,9,27,326,428,3577.0908,767.2611038,,
350209,694115,GA,Walker,1809,14,53,1,,2,68,106,872.7102,169.8877323,,
350210,620524,GA,Walker,1812,14,53,1,9,26,308,575,2883.6056,725.544709,,
350211,665725,GA,Walker,1818,14,53,2,2,25,275,387,4163.2728,777.1924606,,
350212,620510,GA,Walker,1851,14,53,1,2,9,43,92,799.0667,219.0215693,,
350213,628637,GA,Walker,1893,14,53,1,1,7,137,237,1440.3844,329.8396978,,
350222,677494,GA,Walton,1663,10,46,111,12,46,387,691,3502.4152,861.3216417,,
350223,677448,GA,Walton,1675,10,42,114,5,17,116,151,2106.996,300.6643571,,
1701195,684365,GA,Walton,250,10,46,112,2,20,201,401,2855.1888,546.9278908,,
350225,630811,GA,Walton,414,10,46,112,5,9,158,256,2438.6045,408.8467064,,
350226,680384,GA,Walton,415,10,46,111,5,27,314,611,3619.9241,791.7463688,,
350227,663550,GA,Walton,416,10,42,112,,20,178,315,1786.9005,413.9951572,,
350228,594629,GA,Walton,417,10,42,111,6,70,785,2110,5104.987,1758.629643,,
350229,656988,GA,Walton,418,10,42,114,1,19,314,775,3040.9329,828.1834032,,
350230,636950,GA,Walton,419,10,46,112,6,33,422,848,3856.255,942.7054814,,
350233,586476,GA,Walton,422,10,42,112,2,28,271,729,2828.6379,796.5618183,,
350234,715731,GA,Walton,423,10,42,112,4,14,258,507,2685.2971,600.6140727,,
350235,614129,GA,Walton,424,10,46,111,4,27,205,463,2300.4283,548.8538575,,
350236,618424,GA,Walton,425,10,46,112,9,73,748,2376,4565.0483,1835.179957,,
1640602,941352,GA,Walton,427,10,42,111,5,49,512,1547,2656.0976,1247.23179,,
350238,668736,GA,Walton,502,10,42,112,,7,76,109,1550.2109,241.224616,,
350240,616288,GA,Walton,559,10,46,112,2,11,141,222,1942.7578,359.3960281,,
350241,586493,GA,Ware,100,1,3,174,6,52,479,1717,1886.5739,1235.070739,,
350242,694195,GA,Ware,200a,1,8,176,3,16,216,485,1595.0118,476.0031805,,
350243,684348,GA,Ware,200b,1,3,174,,9,69,141,355.776,130.9980077,,
2294356,1135093,GA,Ware,200c,1,3,176,2,9,101,161,1333.8969,240.8134099,,
350244,677512,GA,Ware,300,1,8,176,2,17,222,457,2016.3458,474.9870812,,
350245,710808,GA,Ware,304,1,8,176,,,33,42,485.9272,84.78475414,,
350246,721750,GA,Ware,400,1,3,174,,2,31,37,457.8576,67.32904962,,
350247,636948,GA,Ware,404,1,8,176,,1,8,5,264.8814,37.11895003,,
350248,652695,GA,Ware,405,1,8,176,,,15,12,397.1425,49.74470008,,
350249,656994,GA,Ware,406,1,8,176,1,3,44,59,966.1761,132.2095953,,
350250,586482,GA,Ware,407,1,8,174,,1,15,13,389.3708,45.70276375,,
350251,626509,GA,Ware,408,1,8,176,1,1,12,15,341.5546,39.13448529,,
350252,630784,GA,Ware,409,1,8,176,1,4,19,32,644.1411,79.9772565,,
350253,618438,GA,Warren,1,12,23,128,,18,325,1331,2144.0115,1126.723629,,
350259,650561,GA,Washington,1253,12,26,128,,2,78,108,386.2634,143.4566306,,
350260,636939,GA,Washington,1350,12,26,128,,4,109,134,484.3023,194.5360157,,
350261,695825,GA,Washington,1488,12,26,128,,14,389,929,1435.8067,783.9531485,,
350262,652684,GA,Washington,88,12,26,128,,1,75,123,352.0695,151.3866344,,
350263,657098,GA,Washington,91,12,26,128,,7,137,165,657.7726,244.7546051,,
350264,668715,GA,Washington,94,12,26,128,1,5,114,219,524.011,228.8897494,,
350265,660774,GA,Washington,97,12,26,128,7,73,870,2086,3677.4468,2024.29599,,
350266,628625,GA,Washington,99,12,26,128,,1,51,61,403.5037,111.0779503,,
350267,628638,GA,Wayne,01a,1,19,178,,,26,44,895.6391,98.25196532,,
350268,709101,GA,Wayne,01b,1,19,178,,4,42,36,849.992,99.80213825,,
350269,670419,GA,Wayne,01c,1,19,167,1,3,77,82,1080.1805,154.2949189,,
350270,586447,GA,Wayne,02a,1,19,178,,7,71,102,1175.9297,167.2637394,,
350272,682676,GA,Wayne,02c,1,19,178,,1,39,36,695.0343,86.33549589,,
350273,721728,GA,Wayne,02d,1,19,178,,4,52,93,554.6093,116.0793157,,
350274,644657,GA,Wayne,03a,1,19,167,1,3,162,313,1439.4011,305.404793,,
350275,654825,GA,Wayne,03b,1,19,178,,1,35,45,760.7621,95.93637249,,
350277,710803,GA,Wayne,04a,1,19,178,3,12,127,351,479.7099,300.7257715,,
350278,650560,GA,Wayne,04b,1,19,178,2,12,77,203,627.4894,203.4726973,,
350279,704516,GA,Wayne,05a,1,19,178,2,12,109,229,1024.7826,276.1077635,,
350280,710772,GA,Wayne,05b,1,19,178,2,5,132,229,1058.4156,245.2401788,,
350283,677476,GA,Webster,P1,2,12,151,1,9,201,450,1056.2664,425.0309971,,
350286,650553,GA,Wheeler,1,12,19,156,2,15,183,292,1140.0573,340.6830889,,
350287,592447,GA,Wheeler,2,12,19,156,,10,103,149,755.4077,192.0582526,,
350289,1139756,GA,White,011 - Blue Creek,9,50,8,6,22,84,82,1693.9743,300.5430483,,
350291,1139757,GA,White,021 - Blue Ridge,9,51,8,,3,55,47,710.489,121.0011803,,
350292,1139758,GA,White,031 - Robertstown/Helen,9,50,8,3,6,54,50,625.8546,129.5862319,,
350293,1139759,GA,White,041 - Mossy Creek,9,50,8,3,8,106,101,2060.005,266.7758801,,
350294,1139760,GA,White,051 - Mt Yonah,9,51,8,2,17,197,214,2964.0977,481.2401289,,
350295,1139761,GA,White,061 - Nacoochee,9,50,8,11,23,98,78,1077.8913,249.8583757,,
350297,1139762,GA,White,081 - Shoal Creek,9,51,9,,4,76,78,1563.8592,218.8826321,,
350298,1139763,GA,White,091 - Tesnatee,9,51,8,,3,62,53,841.5709,146.9196134,,
350288,1139764,GA,White,101 - Town Creek,9,51,9,2,6,92,60,1119.3367,190.6510985,,
350290,1139765,GA,White,111 - White Creek,9,50,8,,1,50,54,1156.9245,141.4594845,,
350299,833466,GA,Whitfield,01a,14,54,4,5,25,246,531,938.3764,408.8923946,,
350300,833524,GA,Whitfield,02a,14,54,2,8,35,200,362,1709.7935,464.5442629,,
350301,833435,GA,Whitfield,03a,14,54,4,10,36,183,310,1317.2066,414.3890704,,
350302,833554,GA,Whitfield,04a,14,54,4,9,42,261,379,1500.4373,494.0882698,,
350303,833657,GA,Whitfield,05a,14,54,4,1,26,332,735,683.5059,412.3226486,,
350304,833484,GA,Whitfield,06a,14,54,4,3,11,209,519,495.2088,286.3177723,,
350305,704525,GA,Whitfield,An,14,54,4,,12,229,483,862.2676,353.9876762,,
350306,614097,GA,Whitfield,Ca,14,54,2,2,11,87,121,1004.0496,212.8129442,,
350307,586477,GA,Whitfield,Co,14,54,6,,4,72,81,900.5964,175.2103286,,
350308,654795,GA,Whitfield,Dg,14,54,4,3,17,308,442,1808.4264,522.3674046,,
350309,620575,GA,Whitfield,Es,14,54,4,,10,125,222,716.6019,224.038831,,
350310,715734,GA,Whitfield,Fi,14,54,4,3,17,142,221,1035.7232,284.5428391,,
350311,654872,GA,Whitfield,Gl,14,54,4,1,7,218,403,1307.2837,381.0391631,,
350312,586475,GA,Whitfield,Lt,14,54,6,,5,38,38,805.9607,125.6341862,,
350313,652668,GA,Whitfield,Mc,14,54,2,5,10,75,86,1085.8021,197.2857391,,
350314,654884,GA,Whitfield,Ni,14,54,4,,9,100,137,1436.6439,275.0417295,,
350315,679633,GA,Whitfield,Pg,14,54,2,7,26,385,567,2461.9094,648.799234,,
350316,614067,GA,Whitfield,Th,14,54,2,3,10,176,251,2211.6741,477.0040874,,
350317,663589,GA,Whitfield,Ti,14,54,4,,3,32,42,399.9028,81.38187681,,
350318,628668,GA,Whitfield,Tr,14,54,2,,3,50,62,946.7651,158.1799806,,
350319,672053,GA,Whitfield,Ut,14,54,6,,2,43,59,718.5967,126.8586051,,
350320,594580,GA,Whitfield,Va,14,54,6,8,32,290,468,3247.5837,723.6025143,,
350321,628639,GA,Whitfield,Ws,14,54,2,1,8,113,193,1605.3145,342.180302,,
350322,640749,GA,Wilcox,01a,8,20,148,2,4,56,228,237.3031,143.0745901,,
350323,614122,GA,Wilcox,02a,8,20,148,,4,27,81,225.5314,77.56428603,,
350324,626532,GA,Wilcox,02b,8,20,148,,5,47,131,387.5434,139.4253482,,
350325,620567,GA,Wilcox,03a,8,20,148,,,44,40,561.8021,85.12389466,,
350326,594600,GA,Wilcox,04a,8,20,148,,2,40,79,670.684,108.3632676,,
350327,695802,GA,Wilcox,05a,8,20,148,,4,65,126,695.4101,145.9365086,,
350328,677461,GA,Wilkes,1,12,24,123,7,27,154,479,912.9571,525.848909,,
350329,592478,GA,Wilkes,02a,12,24,123,,7,128,149,801.2115,228.8560659,,
350330,614047,GA,Wilkes,02b,12,24,123,,4,53,82,412.3617,116.0685301,,
350331,648395,GA,Wilkes,03a,12,24,123,2,15,77,375,541.4283,345.7321174,,
350332,626475,GA,Wilkes,03b,10,24,123,1,6,61,102,353.2431,121.3404334,,
350333,614118,GA,Wilkes,04a,12,24,123,2,10,115,157,659.4679,241.5766202,,
350334,654856,GA,Wilkes,04b,10,24,123,1,7,86,156,562.5179,190.2273416,,
350337,630779,GA,Wilkinson,2,8,26,133,,1,32,16,330.8786,52.30072564,,
350338,660797,GA,Wilkinson,3,8,26,133,,,5,16,133.0076,30.61505811,,
350340,586469,GA,Wilkinson,5,8,26,133,3,14,146,528,1069.191,648.4459891,,
350342,586392,GA,Wilkinson,7,8,26,133,1,5,49,114,478.3343,200.1751598,,
350335,632924,GA,Wilkinson,10,8,26,133,,15,253,513,1677.3343,689.9014551,,
350336,660782,GA,Wilkinson,11,8,26,133,2,4,42,85,430.1763,117.2701188,,
350344,695804,GA,Worth,1,8,13,152,2,26,258,893,1449.0563,765.159973,,
350352,695793,GA,Worth,2,8,13,152,,1,72,123,999.1664,200.0807403,,
350353,586479,GA,Worth,3,8,13,152,,1,42,75,555.0944,106.0970155,,
