van_precinct_id,county_name,van_precinct_name,Current Region,Current Turf,Comments,HDs,voters,supporters,,
295821,Fairfax,214 - Vienna #2,R02 - Fairfax,R02I - Vienna,,12,3635,2449,,
2302162,Loudoun,513 - Red Rock,R02 - Fairfax,R02I - Vienna,,29,1978,1064,,
2228505,Fairfax,242 - Westbriar #2,R02 - Fairfax,R02I - Vienna,,6,1830,1170,,
2302154,Fairfax,738 - Jones Branch,R02 - Fairfax,R02I - Vienna,,12,2731,1781,,
295965,Fairfax,729 - Nottoway,R02 - Fairfax,R02I - Vienna,,12,4111,2897,,
2302179,Loudoun,714 - Rock Ridge,R02 - Fairfax,R02I - Vienna,,26,3542,2277,,
2302180,Loudoun,711 - Guilford,R02 - Fairfax,R02I - Vienna,,27,2143,1333,,
1569575,Fairfax,929 - Difficult Run,R02 - Fairfax,R02I - Vienna,,11,591,315,,
295969,Fairfax,733 - Kilmer,R02 - Fairfax,R02I - Vienna,,12,5033,3606,,
2302153,Loudoun,220 - Mirror Ridge,R02 - Fairfax,R02I - Vienna,,27,3166,1966,,
295823,Fairfax,218 - Vienna #6,R02 - Fairfax,R02I - Vienna,,12,2584,1819,,
295946,Fairfax,704 - Freedom Hill,R02 - Fairfax,R02I - Vienna,,12,2707,1846,,
295831,Fairfax,226 - Wolftrap,R02 - Fairfax,R02I - Vienna,,6,3702,2358,,
2302174,Loudoun,221 - Seneca,R02 - Fairfax,R02I - Vienna,,27,2845,1564,,
295960,Fairfax,720 - Thoreau,R02 - Fairfax,R02I - Vienna,,12,3172,2179,,
295824,Fairfax,219 - Westbriar #1,R02 - Fairfax,R02I - Vienna,,12,2200,1477,,
295816,Fairfax,202 - Flint Hill #1,R02 - Fairfax,R02I - Vienna,,6,1605,950,,
2302175,Loudoun,715 - Oak Grove,R02 - Fairfax,R02I - Vienna,,27,1510,948,,
1892693,Fairfax,735 - Rotonda,R02 - Fairfax,R02I - Vienna,,12,1521,1031,,
2302160,Loudoun,824 - Goose Creek,R02 - Fairfax,R02I - Vienna,,28,1341,749,,
2228482,Fairfax,243 - Sunrise Valley #2,R02 - Fairfax,R02I - Vienna,,6,1106,649,,
295832,Fairfax,227 - Sunrise Valley #1,R02 - Fairfax,R02I - Vienna,,7,2206,1495,,
2302176,Loudoun,713 - Carter,R02 - Fairfax,R02I - Vienna,,27,1326,753,,
1569565,Fairfax,204 - Madison,R02 - Fairfax,R02I - Vienna,,12,1066,749,,
295822,Fairfax,216 - Vienna #4,R02 - Fairfax,R02I - Vienna,,12,1714,1157,,
296390,Loudoun,818 - East Broad Run,R03 - Loudoun,R03A - Ashburn,,28,2562,1525,,
1071019,Loudoun,623 - Weller,R03 - Loudoun,R03A - Ashburn,,28,4078,2377,,
1854599,Loudoun,625 - Mill Run,R03 - Loudoun,R03A - Ashburn,,28,3030,1645,,
296391,Loudoun,615 - Hillside,R03 - Loudoun,R03A - Ashburn,,28,4243,2303,,
296438,Loudoun,810 - Cedar Lane,R03 - Loudoun,R03A - Ashburn,,28,3234,1848,,
1569603,Loudoun,621 - Dominion Trail,R03 - Loudoun,R03A - Ashburn,,28,4032,2251,,
296392,Loudoun,616 - Eagle Ridge,R03 - Loudoun,R03A - Ashburn,,28,4582,2555,,
1594356,Loudoun,820 - Belmont Station,R03 - Loudoun,R03A - Ashburn,,28,3012,1725,,
1594355,Loudoun,819 - West Broad Run,R03 - Loudoun,R03A - Ashburn,,28,2291,1158,,
296436,Loudoun,808 - Stone Bridge,R03 - Loudoun,R03A - Ashburn,,28,3954,2093,,
1854600,Loudoun,626 - Ashby Ponds,R03 - Loudoun,R03A - Ashburn,,28,2132,1210,,
296389,Loudoun,817 - Sanders Corner,R03 - Loudoun,R03A - Ashburn,,28,2981,1560,,
1854602,Loudoun,628 - Moorefield Station,R03 - Loudoun,R03A - Ashburn,,26,2676,1511,,
296437,Loudoun,620 - Russell Branch,R03 - Loudoun,R03A - Ashburn,,28,2648,1494,,
296440,Loudoun,622 - Farmwell Station,R03 - Loudoun,R03A - Ashburn,,28,3698,2159,,
1854603,Loudoun,629 - Discovery,R03 - Loudoun,R03A - Ashburn,,28,1798,1044,,
2228462,Prince William,113 - Lakes,R03 - Loudoun,R04D - HD 22,,22,3323,1729,,R03C - HD 30
2228469,Prince William,106 - Unity Reed,R03 - Loudoun,R03B - HD 21,,21,1382,837,,R04D - HD 22
892248,Prince William,515 - Marshall,R03 - Loudoun,R04D - HD 22,,22,2767,1296,,R04E - HD 64
296033,Fauquier,505 - The Plains,R03 - Loudoun,R03C - HD 30,,30,216,99,,R05B - HD 65
2257705,Stafford,704 - Poole,R04 - Prince William,R04E - HD 64,,64,5793,3214,,R05C - HD 66
1824848,Prince William,412 - Catharpin,R03 - Loudoun,R03B - HD 21,,21,2489,923,,
296705,Prince William,403 - Bull Run,R03 - Loudoun,R03B - HD 21,,21,3474,1820,,
296713,Prince William,410 - Mountain View,R03 - Loudoun,R03B - HD 21,,21,4459,2132,,
892250,Prince William,409 - Tyler,R03 - Loudoun,R03B - HD 21,,21,5145,2740,,
1835303,Prince William,112 - Burke-Nickens,R03 - Loudoun,R03B - HD 21,,21,4725,2389,,
296714,Prince William,411 - Mullen,R03 - Loudoun,R03B - HD 21,,21,3698,2635,,
296708,Prince William,406 - Alvey,R03 - Loudoun,R03B - HD 21,,21,3614,1722,,
2228489,Prince William,402 - Gravely,R03 - Loudoun,R03B - HD 21,,21,4309,1719,,
2228516,Prince William,414 - Seymour,R03 - Loudoun,R03B - HD 21,,21,2626,1634,,
2228459,Prince William,316 - Potomac Shores,R03 - Loudoun,R03B - HD 21,,23,3807,2579,,
296703,Prince William,401 - Evergreen,R03 - Loudoun,R03B - HD 21,,21,3377,1171,,
296706,Prince William,405 - Ben Lomond,R03 - Loudoun,R03B - HD 21,,21,3044,1938,,
1824849,Prince William,413 - Reagan,R03 - Loudoun,R03B - HD 21,,21,3737,1710,,
296707,Prince William,404 - Unity Braxton,R03 - Loudoun,R03B - HD 21,,21,2281,1451,,
296709,Prince William,407 - Heritage Hunt,R03 - Loudoun,R03B - HD 21,,21,4142,2068,,
2228497,Prince William,202 - West Gate,R03 - Loudoun,R03B - HD 21,,21,2524,1721,,
296681,Prince William,110 - Buckland Mills,R03 - Loudoun,R03B - HD 21,,21,4105,2111,,
2257727,Stafford,405 - Hope,R04 - Prince William,R04E - HD 64,,64,4635,2045,,R06B - HD 57
2257742,Stafford,505 - Eskimo Hill,R04 - Prince William,R04E - HD 64,,64,1395,644,,R07B - HD 73
2257684,Stafford,106 - Forge,R04 - Prince William,R04E - HD 64,,64,1839,920,,R07C - HD 75
296673,Prince William,203 - Bennett,R04 - Prince William,R04D - HD 22,,22,4274,2322,,
296710,Prince William,103 - Glenkirk,R04 - Prince William,R04D - HD 22,,22,3931,2049,,
1824844,Prince William,214 - Lucasville,R04 - Prince William,R04D - HD 22,,22,3367,1411,,
1569611,Prince William,206 - Coles,R04 - Prince William,R04D - HD 22,,22,3524,1646,,
296683,Prince William,102 - Cedar Point,R04 - Prince William,R04D - HD 22,,22,2822,1381,,
296680,Prince William,209 - Independent Hill,R04 - Prince William,R04D - HD 22,,22,2609,962,,
892246,Prince William,111 - Limestone,R04 - Prince William,R04D - HD 22,,22,4393,2159,,
1569615,Prince William,210 - Yates Ford,R04 - Prince William,R04D - HD 22,,22,3527,1576,,
296672,Prince William,101 - Brentsville,R04 - Prince William,R04D - HD 22,,22,3251,925,,
296678,Prince William,107 - Marsteller,R04 - Prince William,R04D - HD 22,,22,3862,2049,,
1569610,Prince William,109 - Chris Yung,R04 - Prince William,R04D - HD 22,,22,3805,2145,,
296675,Prince William,104 - Nokesville,R04 - Prince William,R04D - HD 22,,22,4195,1629,,
1992813,Prince William,105 - Piney Branch,R04 - Prince William,R04D - HD 22,,22,3331,1631,,
296682,Prince William,114 - Bristow Run,R04 - Prince William,R04D - HD 22,,22,4146,2097,,
296679,Prince William,108 - Victory,R04 - Prince William,R04D - HD 22,,22,3987,2133,,
296674,Prince William,205 - Buckhall,R04 - Prince William,R04D - HD 22,,22,2530,1109,,
296948,Stafford,105 - Rocky Run,R04 - Prince William,R05B - HD 65,,65,1996,856,,R08B - HD 69
546537,Loudoun,411 - East Lovettsville,R03 - Loudoun,R03C - HD 30,,30,2584,929,,
2302158,Loudoun,427 - Philomont,R03 - Loudoun,R03C - HD 30,,30,2496,878,,
296415,Loudoun,507 - Greenway,R03 - Loudoun,R03D - Leesburg,,29,1726,910,,
2302178,Loudoun,825 - Waxpool,R03 - Loudoun,R03D - Leesburg,,29,3032,1843,,
546539,Loudoun,506 - Douglass,R03 - Loudoun,R03D - Leesburg,,29,2208,1293,,
546538,Loudoun,510 - Heritage,R03 - Loudoun,R03D - Leesburg,,29,1936,933,,
296424,Loudoun,504 - Smarts Mill,R03 - Loudoun,R03D - Leesburg,,29,3520,1917,,
296421,Loudoun,501 - West Leesburg,R03 - Loudoun,R03D - Leesburg,,29,3083,1675,,
2302181,Loudoun,512 - River Creek,R03 - Loudoun,R03D - Leesburg,,29,2666,1219,,
1854604,Loudoun,822 - Riverside,R03 - Loudoun,R03D - Leesburg,,29,2571,1348,,
2302156,Loudoun,823 - Harper Park,R03 - Loudoun,R03D - Leesburg,,29,2661,1452,,
2302177,Loudoun,511 - Evergreen,R03 - Loudoun,R03D - Leesburg,,29,4136,2201,,
296441,Loudoun,813 - Seldens Landing,R03 - Loudoun,R03D - Leesburg,,29,2939,1622,,
1569598,Loudoun,218 - University Center,R03 - Loudoun,R03D - Leesburg,,29,3010,1799,,
296416,Loudoun,508 - Balls Bluff,R03 - Loudoun,R03D - Leesburg,,29,3360,1745,,
296420,Loudoun,509 - Tolbert,R03 - Loudoun,R03D - Leesburg,,29,4704,2771,,
296423,Loudoun,503 - Dry Mill,R03 - Loudoun,R03D - Leesburg,,29,1873,984,,
296442,Loudoun,814 - Newton - Lee,R03 - Loudoun,R03D - Leesburg,,29,3854,1904,,
331415,Loudoun,815 - Belmont Ridge,R03 - Loudoun,R03D - Leesburg,,29,3934,2181,,
2302157,Loudoun,423 - Simpson,R03 - Loudoun,R03D - Leesburg,,29,776,253,,
296422,Loudoun,502 - East Leesburg,R03 - Loudoun,R03D - Leesburg,,29,3907,2346,,
2302164,Loudoun,323 - Sycolin Creek,R03 - Loudoun,R03D - Leesburg,,29,2582,1097,,
1854601,Loudoun,627 - Ashbrook,R03 - Loudoun,R03D - Leesburg,,28,2029,1156,,
296425,Loudoun,505 - Cool Spring,R03 - Loudoun,R03D - Leesburg,,29,3413,1764,,
2228444,Prince William,616 - Markham,R03 - Loudoun,R03E - Manassas,,23,1077,927,,
297311,Manassas Park (City),001 - Precinct One,R03 - Loudoun,R03E - Manassas,,20,3445,2326,,
2228448,Prince William,612 - Elm Farm,R03 - Loudoun,R03E - Manassas,,25,2140,1401,,
296677,Prince William,204 - Ellis,R03 - Loudoun,R03E - Manassas,,20,2762,1696,,
297310,Manassas (City),002 - Weems,R03 - Loudoun,R03E - Manassas,,20,4450,2733,,
1902008,Manassas (City),006 - Round,R03 - Loudoun,R03E - Manassas,,20,3213,1691,,
1569613,Prince William,212 - Yorkshire,R03 - Loudoun,R03E - Manassas,,20,3382,2014,,
297309,Manassas (City),001 - Dean,R03 - Loudoun,R03E - Manassas,,20,4319,2707,,
297313,Manassas (City),003 - Metz,R03 - Loudoun,R03E - Manassas,,20,4273,2342,,
1569614,Prince William,408 - Sudley,R03 - Loudoun,R03E - Manassas,,20,2243,1261,,
892247,Prince William,211 - Signal Hill,R03 - Loudoun,R03E - Manassas,,20,2249,1318,,
297314,Manassas (City),004 - Haydon,R03 - Loudoun,R03E - Manassas,,20,3926,2365,,
297315,Manassas (City),005 - Baldwin,R03 - Loudoun,R03E - Manassas,,20,3990,2336,,
297312,Manassas Park (City),002 - Precinct Two,R03 - Loudoun,R03E - Manassas,,20,2987,1847,,
296031,Fauquier,402 - Leeds,R03 - Loudoun,R03C - HD 30,,30,3514,1198,,
1854143,Manassas Park (City),003 - Precinct Three,R03 - Loudoun,R03E - Manassas,,20,3134,2093,,
2228490,Prince William,213 - Parkside,R03 - Loudoun,R03E - Manassas,,20,2705,1535,,
2228519,Prince William,614 - Rosa Parks,R03 - Loudoun,R03E - Manassas,,24,3439,2202,,
2302161,Loudoun,424 - Purcellville,R03 - Loudoun,R03C - HD 30,,30,3616,1621,,
296729,Prince William,516 - Kerrydale,R03 - Loudoun,R03E - Manassas,,25,1497,1042,,
2228468,Prince William,613 - Hoadly,R03 - Loudoun,R03E - Manassas,,25,859,625,,
2228480,Prince William,615 - Commons,R03 - Loudoun,R03E - Manassas,,19,410,324,,
296034,Fauquier,502 - New Baltimore,R03 - Loudoun,R03F - Misc,,61,3998,1166,,
1569580,Fauquier,404 - Springs Valley,R03 - Loudoun,R03F - Misc,,61,1514,522,,
1569581,Fauquier,504 - Vint Hill,R03 - Loudoun,R03F - Misc,,61,3728,1159,,
296019,Fauquier,102 - Catlett,R03 - Loudoun,R03F - Misc,,61,3483,789,,
296032,Fauquier,403 - Waterloo,R03 - Loudoun,R03F - Misc,,61,3525,1043,,
296022,Fauquier,105 - Opal,R03 - Loudoun,R03F - Misc,,61,1621,375,,
2274043,Fauquier,202 - Ward 2,R03 - Loudoun,R03F - Misc,,61,1426,695,,
296024,Fauquier,206 - Airlie,R03 - Loudoun,R03F - Misc,,61,2939,1027,,
296027,Fauquier,301 - Morrisville,R03 - Loudoun,R03F - Misc,,61,3630,973,,
296021,Fauquier,104 - Lois,R03 - Loudoun,R03F - Misc,,61,1478,347,,
296029,Fauquier,303 - Bealeton,R03 - Loudoun,R03F - Misc,,61,3397,1399,,
296020,Fauquier,103 - Casanova,R03 - Loudoun,R03F - Misc,,61,3725,1098,,
2274036,Fauquier,302 - Botha,R03 - Loudoun,R03F - Misc,,61,3339,983,,
296026,Fauquier,203 - Ward 3,R03 - Loudoun,R03F - Misc,,61,1524,656,,
296035,Fauquier,503 - Broad Run,R03 - Loudoun,R03F - Misc,,61,2513,755,,
2274024,Fauquier,205 - Ward 5,R03 - Loudoun,R03F - Misc,,61,1460,570,,
296751,Rappahannock,101 - Washington,R03 - Loudoun,R03F - Misc,,61,1290,464,,
296755,Rappahannock,501 - Chester Gap,R03 - Loudoun,R03F - Misc,,61,574,118,,
296752,Rappahannock,201 - Amissville,R03 - Loudoun,R03F - Misc,,61,1427,358,,
296753,Rappahannock,301 - Sperryville,R03 - Loudoun,R03F - Misc,,61,1140,461,,
296018,Fauquier,101 - Kettle Run,R03 - Loudoun,R03F - Misc,,61,1813,406,,
296023,Fauquier,201 - Ward 1,R03 - Loudoun,R03F - Misc,,61,1655,637,,
296756,Rappahannock,502 - Flint Hill,R03 - Loudoun,R03F - Misc,,61,689,243,,
2274035,Fauquier,204 - Ward 4,R03 - Loudoun,R03F - Misc,,61,1520,538,,
296028,Fauquier,304 - Remington,R03 - Loudoun,R03F - Misc,,61,406,157,,
296754,Rappahannock,401 - Scrabble,R03 - Loudoun,R03F - Misc,,61,1216,422,,
2302163,Loudoun,326 - Independence,R03 - Loudoun,R03C - HD 30,,30,3623,1839,,
1988662,Loudoun,126-Goshen Post,R03 - Loudoun,R03G - South Riding,,26,3450,1932,,
2302159,Loudoun,630 - Croson,R03 - Loudoun,R03G - South Riding,,26,3467,1989,,
331413,Loudoun,312 - Briar Woods,R03 - Loudoun,R03G - South Riding,,26,2460,1308,,
1071013,Loudoun,114 - Dulles South,R03 - Loudoun,R03G - South Riding,,27,3449,2007,,
1594345,Loudoun,119 - Arcola,R03 - Loudoun,R03G - South Riding,,26,4984,3014,,
1594347,Loudoun,121 - Town Hall,R03 - Loudoun,R03G - South Riding,,26,2034,1143,,
1988664,Loudoun,322 - Buffalo Trail,R03 - Loudoun,R03G - South Riding,,26,2822,1701,,
1071015,Loudoun,314 - Legacy,R03 - Loudoun,R03G - South Riding,,26,3226,1890,,
1936700,Loudoun,321 - Brambleton Middle,R03 - Loudoun,R03G - South Riding,,"029, 026",3541,1998,,
1594346,Loudoun,120 - Lunsford,R03 - Loudoun,R03G - South Riding,,26,4098,2397,,
331414,Loudoun,112 - Freedom,R03 - Loudoun,R03G - South Riding,,26,2819,1671,,
1854594,Loudoun,124 - Liberty,R03 - Loudoun,R03G - South Riding,,26,2866,1606,,
2302172,Loudoun,325 - Creighton,R03 - Loudoun,R03G - South Riding,,26,3942,2357,,
1594348,Loudoun,122 - Hutchison Farm,R03 - Loudoun,R03G - South Riding,,26,3843,2119,,
296393,Loudoun,107 - Little River,R03 - Loudoun,R03G - South Riding,,27,3400,1830,,
2302170,Loudoun,712 - Stone Hill,R03 - Loudoun,R03G - South Riding,,26,2651,1669,,
2302173,Loudoun,324 - Madison,R03 - Loudoun,R03G - South Riding,,26,2147,1166,,
296394,Loudoun,108 - Mercer,R03 - Loudoun,R03G - South Riding,,26,3140,1769,,
296400,Loudoun,210 - Cascades,R03 - Loudoun,R03H - Sterling,,27,3838,2231,,
1594354,Loudoun,710 - Sterling,R03 - Loudoun,R03H - Sterling,,27,2587,1594,,
546534,Loudoun,213 - Countryside,R03 - Loudoun,R03H - Sterling,,28,1460,871,,
296433,Loudoun,703 - Rolling Ridge,R03 - Loudoun,R03H - Sterling,,27,3165,2063,,
296429,Loudoun,216 - Lowes Island,R03 - Loudoun,R03H - Sterling,,27,2899,1541,,
296432,Loudoun,702 - Park View,R03 - Loudoun,R03H - Sterling,,27,3685,2203,,
1594349,Loudoun,219 - Galilee Church,R03 - Loudoun,R03H - Sterling,,28,2775,1552,,
296427,Loudoun,215 - Sugarland South,R03 - Loudoun,R03H - Sterling,,27,3382,2017,,
296431,Loudoun,701 - Sully,R03 - Loudoun,R03H - Sterling,,27,3002,1849,,
546540,Loudoun,217 - South Bank,R03 - Loudoun,R03H - Sterling,,27,3500,1955,,
296435,Loudoun,705 - Forest Grove,R03 - Loudoun,R03H - Sterling,,27,3261,2023,,
296402,Loudoun,707 - Claude Moore Park,R03 - Loudoun,R03H - Sterling,,28,1254,774,,
296399,Loudoun,209 - Potomac Falls,R03 - Loudoun,R03H - Sterling,,27,3756,2196,,
296397,Loudoun,207 - River Bend,R03 - Loudoun,R03H - Sterling,,28,1885,1041,,
296398,Loudoun,208 - Algonkian,R03 - Loudoun,R03H - Sterling,,28,1957,1009,,
296426,Loudoun,214 - Sugarland North,R03 - Loudoun,R03H - Sterling,,27,2813,1562,,
296702,Prince William,308 - Montclair,R04 - Prince William,R04A - Dale City,,24,1943,1036,,
1824847,Prince William,314 - Cabin Branch,R04 - Prince William,R04A - Dale City,,24,2666,1543,,
296727,Prince William,605 - Minnieville,R04 - Prince William,R04A - Dale City,,25,2187,1409,,
1824845,Prince William,215 - Saunders,R04 - Prince William,R04A - Dale City,,24,3065,2071,,
1824852,Prince William,611 - Neabsco,R04 - Prince William,R04A - Dale City,,24,3681,2613,,
296723,Prince William,601 - Dale,R04 - Prince William,R04A - Dale City,,24,3384,2483,,
2228510,Prince William,208 - Colgan,R04 - Prince William,R04A - Dale City,,24,1971,905,,
1569617,Prince William,610 - Fitzgerald,R04 - Prince William,R04A - Dale City,,24,3700,2780,,
296725,Prince William,603 - Hampton,R04 - Prince William,R04A - Dale City,,24,3335,2354,,
296730,Prince William,608 - Enterprise,R04 - Prince William,R04A - Dale City,,24,4022,2633,,
296688,Prince William,207 - Spriggs,R04 - Prince William,R04A - Dale City,,24,3121,1748,,
892249,Prince William,602 - Beville,R04 - Prince William,R04A - Dale City,,25,3935,2847,,
2228487,Prince William,607 - Hillendale,R04 - Prince William,R04A - Dale City,,25,2388,1588,,
1569612,Prince William,201 - Hylton,R04 - Prince William,R04A - Dale City,,24,3410,2130,,
296728,Prince William,606 - Bel Air,R04 - Prince William,R04A - Dale City,,24,3204,2168,,
296687,Prince William,609 - King,R04 - Prince William,R04A - Dale City,,25,2388,1588,,
2228443,Prince William,604 - Gar-Field,R04 - Prince William,R04A - Dale City,,"024, 025",2838,2021,,
296701,Prince William,307 - Henderson,R04 - Prince William,R04A - Dale City,,24,2762,1511,,
296694,Prince William,301 - Dumfries,R04 - Prince William,R04B - Dumfries,,23,3374,2423,,
892251,Prince William,709 - Freedom,R04 - Prince William,R04B - Dumfries,,23,3101,2277,,
948800,Prince William,311 - Swans Creek,R04 - Prince William,R04B - Dumfries,,23,3111,2194,,
948798,Prince William,309 - Ashland,R04 - Prince William,R04B - Dumfries,,24,2468,1307,,
2274014,Fauquier,501 - Hopewell,R03 - Loudoun,R03C - HD 30,,30,1534,556,,
1992183,Prince William,315 - Williams,R04 - Prince William,R04B - Dumfries,,23,3574,2775,,
2257753,Stafford,306 - Midway,R04 - Prince William,R04B - Dumfries,,23,2983,1777,,
296955,Stafford,305 - Griffis,R04 - Prince William,R04B - Dumfries,,23,1356,783,,
1824853,Prince William,710 - Powells Creek,R04 - Prince William,R04B - Dumfries,,23,3651,2864,,
2302167,Loudoun,429 - Round Hill Elementary,R03 - Loudoun,R03C - HD 30,,30,3802,1388,,
948799,Prince William,305 - Forest Park,R04 - Prince William,R04B - Dumfries,,24,3269,1727,,
296419,Loudoun,409 - Clarkes Gap,R03 - Loudoun,R03C - HD 30,,30,3485,1424,,
2257748,Stafford,301 - Staffordboro,R04 - Prince William,R04B - Dumfries,,23,2263,1276,,
1751477,Prince William,312 - Triangle,R04 - Prince William,R04B - Dumfries,,23,3710,2589,,
296696,Prince William,303 - Graham Park,R04 - Prince William,R04B - Dumfries,,23,2516,1708,,
1824855,Prince William,712 - Leesylvania,R04 - Prince William,R04B - Dumfries,,19,3201,2043,,
296959,Stafford,406 - Aquia,R04 - Prince William,R04B - Dumfries,,23,930,649,,
296695,Prince William,302 - Potomac,R04 - Prince William,R04B - Dumfries,,23,3545,2638,,
1569599,Loudoun,413 - Tuscarora,R03 - Loudoun,R03C - HD 30,,30,1698,751,,
296738,Prince William,708 - River Oaks,R04 - Prince William,R04B - Dumfries,,23,3858,2961,,
2228470,Prince William,310 - Pw Forest Park,R04 - Prince William,R04B - Dumfries,,23,3017,1957,,
2257723,Stafford,205 - Mount Ararat,R04 - Prince William,R04B - Dumfries,,23,1612,806,,
296697,Prince William,304 - Quantico,R04 - Prince William,R04B - Dumfries,,23,1562,488,,
296956,Stafford,302 - Widewater,R04 - Prince William,R04B - Dumfries,,23,2659,992,,
2302168,Loudoun,425 - Round Hill,R03 - Loudoun,R03C - HD 30,,30,3114,1150,,
2257695,Stafford,303 - Barrett Heights,R04 - Prince William,R04B - Dumfries,,23,2038,1021,,
2228440,Prince William,306 - Four Seasons,R04 - Prince William,R04B - Dumfries,,24,3128,1788,,
1071014,Loudoun,313 - Pinebrook,R03 - Loudoun,R03C - HD 30,,30,2291,1345,,
2257674,Stafford,304 - Aquia Episcopal,R04 - Prince William,R04B - Dumfries,,23,1115,688,,
1824846,Prince William,313 - Cardinal,R04 - Prince William,R04B - Dumfries,,24,3435,2178,,
2228500,Fairfax,632 - Halley #1,R04 - Prince William,R04C - Groveton,,15,1147,637,,
295928,Fairfax,612 - Waynewood,R04 - Prince William,R04C - Groveton,,16,1502,887,,
1569568,Fairfax,428 - Pinewood,R04 - Prince William,R04C - Groveton,,16,3792,3069,,
1569569,Fairfax,429 - Hybla Valley,R04 - Prince William,R04C - Groveton,,16,4216,3423,,
2228478,Fairfax,636 - Laurel Hill #2,R04 - Prince William,R04C - Groveton,,19,1795,1277,,
295919,Fairfax,602 - Belleview,R04 - Prince William,R04C - Groveton,,16,2428,1605,,
295867,Fairfax,402 - Cameron,R04 - Prince William,R04C - Groveton,,17,1288,873,,
2228472,Fairfax,634 - Newington #2,R04 - Prince William,R04C - Groveton,,18,3470,2340,,
295920,Fairfax,604 - Bucknell,R04 - Prince William,R04C - Groveton,,16,4790,3624,,
295869,Fairfax,405 - Groveton,R04 - Prince William,R04C - Groveton,,16,2412,1833,,
295926,Fairfax,610 - Sherwood,R04 - Prince William,R04C - Groveton,,16,2548,1863,,
295924,Fairfax,608 - Kirkside,R04 - Prince William,R04C - Groveton,,16,2259,1611,,
2228461,Fairfax,631 - Pohick Creek,R04 - Prince William,R04C - Groveton,,19,2579,1796,,
295936,Fairfax,621 - Grosvenor,R04 - Prince William,R04C - Groveton,,17,3121,2277,,
295871,Fairfax,408 - Mount Eagle,R04 - Prince William,R04C - Groveton,,17,3337,2518,,
295921,Fairfax,605 - Fort Hunt,R04 - Prince William,R04C - Groveton,,16,2630,1507,,
295927,Fairfax,611 - Stratford,R04 - Prince William,R04C - Groveton,,16,3322,1974,,
295918,Fairfax,601 - Belle Haven,R04 - Prince William,R04C - Groveton,,16,2888,1729,,
295875,Fairfax,413 - Fairfield,R04 - Prince William,R04C - Groveton,,16,3131,2555,,
295925,Fairfax,609 - Marlan,R04 - Prince William,R04C - Groveton,,16,2502,1588,,
2228473,Fairfax,633 - Halley #2,R04 - Prince William,R04C - Groveton,,18,346,171,,
295923,Fairfax,607 - Huntington,R04 - Prince William,R04C - Groveton,,17,4724,3487,,
295922,Fairfax,606 - Hollin Hall,R04 - Prince William,R04C - Groveton,,16,3019,1857,,
2228460,Fairfax,635 - Woodlawn #2,R04 - Prince William,R04C - Groveton,,19,3136,2352,,
296406,Loudoun,416 - Hamilton,R03 - Loudoun,R03C - HD 30,,30,2787,1179,,
2302155,Loudoun,426 - Hillsboro,R03 - Loudoun,R03C - HD 30,,30,2888,1030,,
296414,Loudoun,403 - Lucketts,R03 - Loudoun,R03C - HD 30,,30,2810,1125,,
1936698,Loudoun,319 - John Champe,R03 - Loudoun,R03C - HD 30,,30,1899,1095,,
2302183,Loudoun,428 - Mountain View,R03 - Loudoun,R03C - HD 30,,30,4202,1832,,
2302171,Loudoun,328 - Hovatter,R03 - Loudoun,R03C - HD 30,,30,2415,1271,,
296411,Loudoun,309 - Aldie,R03 - Loudoun,R03C - HD 30,,30,1102,431,,
296030,Fauquier,401 - Salem,R03 - Loudoun,R03C - HD 30,,30,3520,1179,,
2302166,Loudoun,329 - Lightridge,R03 - Loudoun,R03C - HD 30,,30,3223,1550,,
296410,Loudoun,308 - St Louis,R03 - Loudoun,R03C - HD 30,,30,1502,644,,
296412,Loudoun,401 - West Lovettsville,R03 - Loudoun,R03C - HD 30,,30,4157,1517,,
