van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
295611,402 - Court House,Campbell,R13 - Southwest,R13E - Lynchburg,051,"24504, 24501, 24554, 24588, 24522",4382,686
295621,101 - Bowling Green,Caroline,R05 - Fredericksburg,R05A - East,067,"22427, 22580, 22514, 22405, 22485, 22720",2644,915
295692,415 - Evergreen,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"23236, 22033, 23114",3626,1687
295723,515 - Davis,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,077,"23225, 23224, 23236, 23832, 23235",3540,2560
295790,401 - Central,Essex,R05 - Fredericksburg,R05A - East,068,"22436, 22560, 23115, 22454",2140,763
295826,221 - Hunters Woods,Fairfax,R02 - Fairfax,R02D - Fair Oaks,007,"20171, 20191, 22124, 22181",2891,1964
295871,408 - Mount Eagle,Fairfax,R04 - Prince William,R04C - Groveton,017,"22306, 22303, 22310",3337,2518
295883,422 - Van Dorn,Fairfax,R04 - Prince William,R04G - Spring Hill,017,22310,4266,3071
295945,535 - Fort Buffalo,Fairfax,R02 - Fairfax,R02E - Falls Church,013,"22042, 22046",2375,1802
295947,705 - Graham-Greenway,Fairfax,R02 - Fairfax,R02G - McLean,013,"22205, 22042, 22304, 22046",3854,2869
295971,803 - Clifton South,Fairfax,R02 - Fairfax,R02D - Fair Oaks,010,"20124, 22408, 22039, 22201",2705,1256
295972,805 - Fairfax Station,Fairfax,R02 - Fairfax,R02D - Fair Oaks,010,"22039, 20124",1664,815
295976,824 - Orange,Fairfax,R04 - Prince William,R04H - West Springfield,015,"22153, 22152",4251,2577
295979,833 - White Oaks,Fairfax,R04 - Prince William,R04H - West Springfield,015,"20121, 22015",3486,2254
296016,927 - Armfield,Fairfax,R02 - Fairfax,R02F - Herndon,009,"22033, 20151, 20171",3441,2253
296037,201 - Little River,Floyd,R13 - Southwest,R13A -  Greater CD9,047,"24149, 24138, 24079, 24091, 24072",2419,618
296050,202 - Penhook,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24137, 24176",1717,311
296099,101 - Harcum,Gloucester,R11 - Southside,R11B - Gloucester,068,"23188, 23061, 23050",2292,409
296105,302 - Roanes,Gloucester,R11 - Southside,R11B - Gloucester,068,"23072, 23061",2629,545
296114,301 - Beaverdam,Goochland,R14 - Charlottesville,R14A - Central,056,"23065, 23102, 23063, 23129, 23116, 23039",2480,810
296156,403 - Center,Halifax,R13 - Southwest,R13C - The Hollers,049,"24558, 24592",1698,634
296256,309 - Rivers Edge,Henrico,R06 - North Richmond,R06B - HD 57,057,"23059, 23060",3554,1920
296320,007 - Mill Gap,Highland,R12 - Shenandoah,R12D - Staunton,035,24465,200,46
296340,301 - Powhatan A,James City,R11 - Southside,R11C - HD 71,071,"22102, 23188",4328,1866
296347,503 - Roberts C,James City,R08 - Newport News,R08B - HD 69,069,"23185, 23602, 22546",4736,2216
296416,508 - Balls Bluff,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20176,3360,1745
296516,202 - Precinct B-2,Montgomery,R13 - Southwest,R13A -  Greater CD9,042,"24073, 24527",2832,1159
296527,501 - Precinct E-1,Montgomery,R13 - Southwest,R13A -  Greater CD9,042,"24073, 24060, 24016",2875,1337
296643,202 - Graceland,Powhatan,R14 - Charlottesville,R14A - Central,072,"23120, 23139, 23113",2679,432
296678,107 - Marsteller,Prince William,R04 - Prince William,R04D - HD 22,022,"20136, 22191, 20181",3862,2049
296697,304 - Quantico,Prince William,R04 - Prince William,R04B - Dumfries,023,22134,1562,488
296705,403 - Bull Run,Prince William,R03 - Loudoun,R03B - HD 21,021,"20155, 22406, 20169",3474,1820
296715,505 - Lake Ridge,Prince William,R04 - Prince William,R04F - Lake Ridge,025,"22079, 22102, 22193, 22192",3638,2168
296778,301 - Bent Mountain,Roanoke,R13 - Southwest,R13D - HD 41,041,"24059, 24079, 24018",752,151
296783,306 - Garst Mill,Roanoke,R12 - Shenandoah,R12C - South Roanoke,040,"24015, 24018",2199,701
296813,503 - Rockbridge Baths,Rockbridge,R12 - Shenandoah,R12D - Staunton,036,"24435, 20132, 24450, 24459, 24473, 24472",621,155
296829,404 - North River,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,035,"22848, 24486, 22841, 22801",3060,654
296831,305 - Massanetta Springs,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,034,"22801, 22939, 24441",3859,1049
296838,501 - Elkton,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,034,22827,2284,296
296874,602 - Duffield-Pattonsville,Scott,R13 - Southwest,R13B - Galax,045,"24244, 24221",1373,66
296891,101 - Saltville,Smyth,R13 - Southwest,R13B - Galax,046,"24370, 24316",2827,170
296951,201 - Rock Hill,Stafford,R04 - Prince William,R04E - HD 64,064,"22546, 22554, 22556",4604,1999
296994,103 - Mundy Town,Tazewell,R13 - Southwest,R13B - Galax,043,"24602, 24609, 24630",1640,73
297011,401 - Richlands,Tazewell,R13 - Southwest,R13B - Galax,043,"24609, 24639, 24641, 24622",5020,310
297051,201 - Precinct 2-1,Westmoreland,R05 - Fredericksburg,R05A - East,067,"22469, 22520, 22442, 22488, 20189",1999,731
297065,401 - Clinch Valley,Wise,R13 - Southwest,R13B - Galax,045,"24230, 24293, 24273, 24012",2615,163
297113,305 - John Adams School,Alexandria (City),R01 - Inner Nova,R01H - Shirlington,004,"22312, 22311, 22304",3449,2806
297145,014 - Grassfield,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,"23322, 23502, 23323",4544,1732
297173,042 - Parkways,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,091,23320,2841,1669
297222,006 - Six,Fairfax (City),R02 - Fairfax,R02D - Fair Oaks,011,"22031, 22030",2832,1808
297234,101 - Precinct 1 - District One,Fredericksburg (City),R05 - Fredericksburg,R05B - HD 65,065,"22401, 22407",4899,3188
297264,203 - Burbank,Hampton (City),R08 - Newport News,R08C - HD 86,086,"23666, 23665, 23225",3024,1742
297293,102 - First Ward Second Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"24502, 24503",4045,1365
297297,201 - Second Ward First Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"24523, 24504, 24503, 24501",5306,3546
297302,303 - Third Ward Third Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"24501, 24502, 23503",1999,752
297322,101 - Denbigh,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23602, 23608, 23181",4602,3354
297426,506 - Ocean View Golf Course,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,094,23503,4364,2734
297533,802 - Eight Hundred Two,Richmond (City),R07 - South Richmond,R07D - Placeholder1,079,23224,2013,1841
297596,301 - Ward No 3,Staunton (City),R12 - Shenandoah,R12D - Staunton,036,"24402, 24401",3471,1536
297681,055 - Precinct 55,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23452, 23453",4467,2466
297718,002 - Matoaka,Williamsburg (City),R11 - Southside,R11C - HD 71,071,"23185, 23186, 23089, 23188",5706,3574
296473,004 - Graves Mill/Wolftown,Madison,R05 - Fredericksburg,R05E - West,062,"22738, 22748, 22723, 22973, 22727",1154,341
297415,411 - Ruffner Academy,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,092,"23510, 23504, 23523",1759,1590
296986,401 - Wakefield Firehouse,Sussex,R11 - Southside,R11A - Emporia,083,"23888, 23837, 23878, 23890",1203,535
1071013,114 - Dulles South,Loudoun,R03 - Loudoun,R03G - South Riding,027,"20152, 20166",3449,2007
1569571,802 - Cedar Lake,Fairfax,R02 - Fairfax,R02D - Fair Oaks,009,"22033, 22030",1909,1347
1569585,502 - Blair,Goochland,R06 - North Richmond,R06B - HD 57,057,"23294, 23103, 23238",3139,1036
1569594,203 - Jamestown C,James City,R11 - Southside,R11C - HD 71,071,"23188, 23185, 23462",3104,1334
1854604,822 - Riverside,Loudoun,R03 - Loudoun,R03D - Leesburg,029,20176,2571,1348
1949964,115 - One Hundred Fifteen,Richmond (City),R06 - North Richmond,R06H - Westhampton,078,23226,1614,955
2228458,207 - Eastbourne,Henrico,R07 - South Richmond,R07A - East,081,23223,1212,1139
2228495,804 - Goose Creek,Augusta,R12 - Shenandoah,R12D - Staunton,035,"22980, 22939",1642,292
2257707,214 - Virginia Zoo,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,093,"23504, 23508",3116,2218
2257735,133 - Precinct 133,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,22207,3225,2504
2257758,153 - Precinct 153,Arlington,R01 - Inner Nova,R01F - Crystal City,002,"22314, 22202",3968,2884
2274005,709 - Seven Hundred Nine,Richmond (City),R07 - South Richmond,R07D - Placeholder1,079,23223,1678,1343
2302173,324 - Madison,Loudoun,R03 - Loudoun,R03G - South Riding,026,20148,2147,1166
295396,502 - Peters Switch,Alleghany,R12 - Shenandoah,R12B - North Roanoke,037,"24422, 24445, 24085",1251,125
295497,802 - Fishersville,Augusta,R12 - Shenandoah,R12D - Staunton,035,"22939, 22980, 24401",3928,818
295520,403 - Pleasant View Baptist Church,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24502, 24504, 24551, 24503, 24501",2684,455
295724,101 - Russell,Clarke,R12 - Shenandoah,R12E - Winchester,031,"20132, 22630, 22656, 22611",2609,615
295725,201 - Berryville,Clarke,R12 - Shenandoah,R12E - Winchester,031,22611,2514,932
295731,101 - Court House,Craig,R13 - Southwest,R13A -  Greater CD9,037,"24127, 23509",747,56
295833,229 - Fox Mill #1,Fairfax,R02 - Fairfax,R02D - Fair Oaks,008,20171,4260,2737
295924,608 - Kirkside,Fairfax,R04 - Prince William,R04C - Groveton,016,"22307, 22309, 22306",2259,1611
295970,801 - Burke #1,Fairfax,R04 - Prince William,R04H - West Springfield,018,22152,3064,2060
296020,103 - Casanova,Fauquier,R03 - Loudoun,R03F - Misc,061,"20186, 20187, 22314, 20109, 20119, 22508, 23188, 22728",3725,1098
296131,402 - Providence,Grayson,R13 - Southwest,R13B - Galax,046,"24330, 24348, 24326",1368,95
296174,206 - Courthouse,Hanover,R06 - North Richmond,R06E - North,060,"23069, 23005",2577,737
296192,506 - Georgetown,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23116, 23069",2372,594
296194,602 - Lee Davis,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23233, 23111, 23228",2832,760
296259,403 - Freeman,Henrico,R06 - North Richmond,R06G - West,058,"23226, 23229",2450,1266
296267,411 - Pinchbeck,Henrico,R06 - North Richmond,R06G - West,058,"23229, 23238",3452,1981
296309,503 - Stanleytown,Henry,R13 - Southwest,R13A -  Greater CD9,047,"24168, 24055, 24078, 24112",2210,235
296357,401 - Shiloh,King George,R05 - Fredericksburg,R05A - East,067,"22520, 22485, 22401, 23093",5421,1326
296362,401 - Manquin,King William,R11 - Southside,R11B - Gloucester,068,"23009, 23106, 23005, 23294, 23086",3042,565
296381,402 - Jasper,Lee,R13 - Southwest,R13B - Galax,045,"24244, 24243, 24219",548,27
296393,107 - Little River,Loudoun,R03 - Loudoun,R03G - South Riding,027,20152,3400,1830
296394,108 - Mercer,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20152, 20105, 22630",3140,1769
296413,402 - Waterford,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20129, 20158, 20197, 20176, 22801, 20132, 22193, 20180",3047,1118
296437,620 - Russell Branch,Loudoun,R03 - Loudoun,R03A - Ashburn,028,20147,2648,1494
296524,403 - Precinct D-3,Montgomery,R13 - Southwest,R13A -  Greater CD9,042,24073,3255,1076
296541,502 - Nellysford,Nelson,R14 - Charlottesville,R14A - Central,053,"22938, 22958, 22967, 24504, 20155",2191,1053
296563,501 - 5a,Northumberland,R05 - Fredericksburg,R05A - East,067,"22473, 22539, 22202",2440,598
296599,502 - Elamsville,Patrick,R13 - Southwest,R13A -  Greater CD9,047,"24088, 24171, 24133, 24055",1323,130
296666,201 - Bland,Prince George,R11 - Southside,R11D - HD 82,082,"23860, 23875, 23889",4201,1690
296721,507 - Chinn,Prince William,R04 - Prince William,R04F - Lake Ridge,025,22192,3856,2641
296739,101 - Belspring,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24058, 24141, 24132, 24084",935,118
296817,103 - Fulks Run,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,033,"22815, 22853, 22811, 22830",1600,90
296852,303 - New Garden,Russell,R13 - Southwest,R13B - Galax,043,"24260, 24280, 24266",1400,108
296889,504 - Lebanon Church,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,"22657, 22641, 22654, 22645",2332,301
296910,301 - Capron-Drewryville,Southampton,R09 - Suffolk,R09D - Misc,083,"23837, 23827, 23844, 23829, 23847",1525,459
296928,204 - Chancellor Elementary,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,22407,4274,1852
296931,303 - Riverbend High,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"20165, 22407",4698,1809
297006,214 - Thompson Valley,Tazewell,R13 - Southwest,R13B - Galax,043,"24637, 24651",760,45
297030,102 - West Abingdon,Washington,R13 - Southwest,R13B - Galax,044,"24211, 24210, 24224",2039,393
297069,102 - Rural Retreat,Wythe,R13 - Southwest,R13B - Galax,046,"24368, 24323, 24360",2789,194
297103,203 - Charles Barrett Center,Alexandria (City),R01 - Inner Nova,R01F - Crystal City,003,"22305, 22302",2941,2393
297179,048 - Jolliff Middle School,Chesapeake (City),R09 - Suffolk,R09E - Portsmouth,091,"23321, 23323",4068,3209
297180,049 - Waterway,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,"23062, 23322, 23320",3186,1387
297199,007 - Ward Seven,Danville (City),R13 - Southwest,R13C - The Hollers,049,24540,1793,1419
297284,101 - Ward One,Hopewell (City),R07 - South Richmond,R07C - HD 75,075,23860,2216,1090
297291,001 - Lexington,Lexington (City),R12 - Shenandoah,R12D - Staunton,037,"24416, 24450",4259,2028
297309,001 - Dean,Manassas (City),R03 - Loudoun,R03E - Manassas,020,20110,4319,2707
297317,002 - Precinct #2,Martinsville (City),R13 - Southwest,R13A -  Greater CD9,048,24112,2052,1001
297393,218 - Willard,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,093,"23505, 23509",3744,2253
297419,414 - Young Park,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,092,"23510, 23504, 23517",2990,2700
297473,037 - Churchland Middle School,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,23703,3480,2368
297508,409 - Four Hundred Nine,Richmond (City),R07 - South Richmond,R07H - West,078,"23235, 23113",2005,1320
297518,510 - Five Hundred Ten,Richmond (City),R07 - South Richmond,R07D - Placeholder1,079,"23235, 23220, 23225, 23224",2787,2474
297546,910 - Nine Hundred Ten,Richmond (City),R07 - South Richmond,R07G - South Garden,077,"23860, 23225, 23224",2324,2028
297587,004 - West Salem,Salem (City),R12 - Shenandoah,R12B - North Roanoke,040,"24153, 24179",1694,426
297632,006 - Precinct 6,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,"23454, 23455",3407,1303
297655,029 - Precinct 29,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23452, 23320, 23455",4083,2266
297672,046 - Precinct 46,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,23453,3528,1987
297689,063 - Precinct 63,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,098,"23461, 23456, 23518, 23454",4594,1728
297701,075 - Precinct 75,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,"23451, 23456, 23455",3798,1333
297706,080 - Precinct 80,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23453, 23452",3164,1766
2302168,425 - Round Hill,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20141, 20135",3114,1150
1569546,401 - Forest Elementary School,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24551, 24502",3266,471
1594347,121 - Town Hall,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20152, 20171, 22033",2034,1143
1594356,820 - Belmont Station,Loudoun,R03 - Loudoun,R03A - Ashburn,028,20147,3012,1725
1824854,711 - Grayson,Prince William,R04 - Prince William,R04I - Woodbridge,019,22191,3606,2600
1988664,322 - Buffalo Trail,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20105, 20152",2822,1701
1991022,314 - Longhouse,Chesterfield,R11 - Southside,R11E - Colonial Heights / Chesterfield,074,"23803, 23875, 23834, 23838",2307,670
2228442,303 - Jordan Springs,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22201, 22656, 22603",3772,1336
2228487,607 - Hillendale,Prince William,R04 - Prince William,R04A - Dale City,025,22193,2388,1588
2228490,213 - Parkside,Prince William,R03 - Loudoun,R03E - Manassas,020,"22191, 20111",2705,1535
2257683,114 - Precinct 114,Arlington,R01 - Inner Nova,R01C - Ballston,001,"22201, 22203",2684,2175
2257688,219 - Gates East,Chesterfield,R07 - South Richmond,R07F - [Retired],074,"23832, 23120, 23237",1906,908
2274012,402 - Woodstock South,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,"22664, 22824",2334,532
2274050,106 - South Glenvar,Roanoke,R13 - Southwest,R13D - HD 41,041,"24087, 24153",1316,179
2302158,427 - Philomont,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20141, 20132, 20105, 20135, 20152, 20158",2496,878
2302159,630 - Croson,Loudoun,R03 - Loudoun,R03G - South Riding,026,"22033, 20141, 20171, 20148",3467,1989
2302170,712 - Stone Hill,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20148, 20147, 22204",2651,1669
295358,106 - Northside,Albemarle,R14 - Charlottesville,R14E - UV,055,"22936, 22911",3150,1665
295392,302 - Griffith,Alleghany,R12 - Shenandoah,R12B - North Roanoke,037,"24445, 24426",832,93
295412,303 - Pleasant View,Amherst,R13 - Southwest,R13E - Lynchburg,053,"24521, 24483, 24574",790,153
295413,401 - Amelon,Amherst,R13 - Southwest,R13E - Lynchburg,053,"24574, 24572",3470,790
295423,501 - Oakville,Appomattox,R14 - Charlottesville,R14D - South,056,"24522, 24528, 24553, 24538",2578,565
295489,501 - Greenville,Augusta,R12 - Shenandoah,R12D - Staunton,036,"24440, 24401, 24477, 24472, 24459",2432,240
295495,603 - Lyndhurst,Augusta,R12 - Shenandoah,R12D - Staunton,036,"22980, 24477, 22952, 22920",1532,251
295534,504 - Boonsboro Ruritan Club,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24503, 24551, 24502, 24526, 24556",4077,526
295666,106 - Harrowgate,Chesterfield,R11 - Southside,R11E - Colonial Heights / Chesterfield,074,"23831, 23834, 23234",5142,2626
295671,201 - Gates,Chesterfield,R07 - South Richmond,R07F - [Retired],074,"23237, 23838, 23832",1020,355
295804,119 - Laurel,Fairfax,R02 - Fairfax,R02C - East Fairfax,010,"22015, 22032",4362,2764
295811,126 - Bonnie Brae,Fairfax,R02 - Fairfax,R02C - East Fairfax,010,"22032, 22304, 22003",2626,1767
295846,309 - Kenmore,Fairfax,R02 - Fairfax,R02H - Reston,006,"22967, 22066, 22102, 22182",4424,2637
295858,322 - Forestville,Fairfax,R02 - Fairfax,R02H - Reston,006,"22066, 22311",3561,1796
295890,502 - Barcroft,Fairfax,R02 - Fairfax,R02A - Annandale,013,"22042, 22044",1501,1030
295904,518 - Columbia,Fairfax,R02 - Fairfax,R02A - Annandale,014,"22003, 22201",3156,2113
296147,102 - Liberty,Halifax,R13 - Southwest,R13C - The Hollers,050,"24558, 24577, 24539",615,185
296167,101 - Ashland,Hanover,R06 - North Richmond,R06E - North,059,"23005, 23015",2184,961
296176,301 - Clay,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23116, 23111, 23059",2559,646
296195,603 - Mechanicsville,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23111, 23059",3166,916
296385,502 - Pennington,Lee,R13 - Southwest,R13B - Galax,045,"24243, 24277",1808,66
296550,501 - Eltham,New Kent,R11 - Southside,R11C - HD 71,071,"23181, 23089, 23011, 23124",1646,309
296575,102 - One East,Orange,R05 - Fredericksburg,R05E - West,062,"22942, 22960, 22972, 22572",1986,569
296603,106 - Tunstall,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,24540,1618,296
296609,207 - Gretna,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24531, 24557, 24139",2170,372
296620,402 - Keeling,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24594, 24531, 24527, 24566, 24592, 24597",1427,175
296652,301 - Leigh,Prince Edward,R14 - Charlottesville,R14D - South,050,"23922, 23234, 23966, 23954, 23901, 23942",1515,651
296682,114 - Bristow Run,Prince William,R04 - Prince William,R04D - HD 22,022,"22630, 20136, 20187, 20181",4146,2097
296688,207 - Spriggs,Prince William,R04 - Prince William,R04A - Dale City,024,"22193, 20112",3121,1748
296694,301 - Dumfries,Prince William,R04 - Prince William,R04B - Dumfries,023,"22172, 22026",3374,2423
296722,501 - Springwoods,Prince William,R04 - Prince William,R04F - Lake Ridge,025,"22554, 22192",3983,2486
296752,201 - Amissville,Rappahannock,R03 - Loudoun,R03F - Misc,061,"22747, 20106, 22627",1427,358
296922,103 - John J Wright,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,"22551, 22406, 22553, 22306, 22033, 22580, 22407",5886,2305
