van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
296037,201 - Little River,Floyd,R13 - Southwest,R13A -  Greater CD9,047,"24091, 24072, 24149, 24138, 24079",2419,618
296074,201 - Gainesborough,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22603, 22604, 22625, 23434",2151,261
296087,601 - Millbrook,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22602, 22603",2889,771
296171,202 - Blunts,Hanover,R06 - North Richmond,R06E - Hanover,059,"23047, 23015, 23005, 22407",1422,348
296221,205 - Central Gardens,Henrico,R06 - North Richmond,R06C - Highland Park,080,23223,3026,2774
296348,101 - Owenton,King and Queen,R05 - Fredericksburg,R05A - East,068,"23148, 22408, 23126, 22560, 22514",1188,454
296385,502 - Pennington,Lee,R13 - Southwest,R13B - Galax,045,"24277, 24243",1808,66
296421,501 - West Leesburg,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"20132, 20175, 20176",3083,1675
296584,201 - East Luray,Page,R12 - Shenandoah,R12A - Harrisonburg,033,"22650, 22849, 22853, 22610, 22911, 20106, 22835, 22802",3614,522
296670,205 - Jefferson Park,Prince George,R07 - South Richmond,R07C - HD 75,075,"23801, 23875, 23860, 23150",3322,1577
296674,205 - Buckhall,Prince William,R04 - Prince William,R04D - HD 22,022,"20111, 20112",2530,1109
296678,107 - Marsteller,Prince William,R04 - Prince William,R04D - HD 22,022,"20136, 20181, 22191",3862,2049
296825,204 - Mt Clinton,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,035,"22830, 22801, 22802, 22831",1927,266
297026,501 - South River,Warren,R12 - Shenandoah,R12E - Winchester,031,"22623, 22640, 22645, 22630",3869,922
297083,201 - Coventry,York,R08 - Newport News,R08C - HD 86,086,"23693, 23665",4995,1891
297097,106 - Cora Kelly,Alexandria (City),R01 - Inner Nova,R01F - Crystal City,005,"22301, 22303, 22202, 22305, 22204",4816,3925
297114,306 - William Ramsay School,Alexandria (City),R01 - Inner Nova,R01I - Westend Alexandria,004,"22312, 22304",3021,2612
297179,048 - Jolliff Middle School,Chesapeake (City),R09 - Suffolk,R09E - West Portsmouth,091,"23323, 23321",4068,3209
297196,004 - Ward Four,Danville (City),R13 - Southwest,R13C - The Hollers,049,24541,3263,1779
297217,001 - One,Fairfax (City),R02 - Fairfax,R02D - Fair Oaks,011,"22030, 22032",2704,1735
297267,205 - Asbury,Hampton (City),R08 - Newport News,R08C - HD 86,086,"23503, 23664, 23663",4683,2066
297278,216 - Sandy Bottom,Hampton (City),R08 - Newport News,R08F - Port Warwick,087,23666,2135,1483
297335,203 - Charles,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23503, 23602",4407,2115
297391,215 - Suburban Park,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - West Norfolk,093,23505,2348,1403
297409,404 - Campostella,Norfolk (City),R09 - Suffolk,R09F - East Portsmouth,092,23523,2796,2493
297517,509 - Five Hundred Nine,Richmond (City),R07 - South Richmond,R07G - South Garden,077,"23225, 23224",2268,2023
297528,703 - Seven Hundred Three,Richmond (City),R06 - North Richmond,R06A - Downtown,079,"23223, 20110",2659,2367
297593,010 - Hidden Valley,Salem (City),R12 - Shenandoah,R12B - North Roanoke,040,24153,2699,736
297628,002 - Precinct 2,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,"23464, 22901, 23451",4666,2103
546533,094 - Precinct 94,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23456, 23454, 23452",2461,1011
948796,307 - Cosby,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"23832, 20105, 23120, 23838, 23836",3785,1677
295775,102 - Rocky Run,Dinwiddie,R11 - Southside,R11D - HD 82,082,"23872, 23885, 23850, 23833, 23894, 23236, 23840, 23841, 23824",1432,286
1991017,415 - Four Hundred Fifteen,Richmond (City),R07 - South Richmond,R07H - North Midlothian,078,"23235, 23234",2145,1482
2257677,123 - Precinct 123,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,22205,3120,2598
2257721,128 - Precinct 128,Arlington,R01 - Inner Nova,R01H - Shirlington,003,"22204, 22206",4209,3561
2257753,306 - Midway,Stafford,R04 - Prince William,R04B - Dumfries,023,"22554, 22192, 22193",2983,1777
2257759,205 - Precinct B-5,Montgomery,R13 - Southwest,R13A -  Greater CD9,042,24073,2313,1098
2257763,601 - Jackson,Louisa,R05 - Fredericksburg,R05D - SW,059,"23015, 23192, 23117, 23228, 23024",4044,771
295721,513 - Beaufont,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,077,"23225, 23236, 23235",2276,1526
295751,602 - Pearl Sample,Culpeper,R05 - Fredericksburg,R05E - West,062,"22701, 22733, 20151, 22960, 22712, 20106",3555,1423
295863,328 - Hickory,Fairfax,R02 - Fairfax,R02H - Reston,006,"22066, 22182, 22102",3686,2111
295923,607 - Huntington,Fairfax,R04 - Prince William,R04C - Groveton,017,"22310, 22307, 22044, 22303, 22304, 20187",4724,3487
295989,847 - Greenbriar West,Fairfax,R02 - Fairfax,R02D - Fair Oaks,009,"22030, 22033",2659,1601
295995,901 - Centre Ridge,Fairfax,R02 - Fairfax,R02B - Centreville,010,"20121, 20106",4005,2611
296009,919 - Green Trails,Fairfax,R02 - Fairfax,R02B - Centreville,010,"20120, 20121, 22973",5002,3284
296020,103 - Casanova,Fauquier,R03 - Loudoun,R03F - Fauquier,061,"20119, 23188, 20109, 22728, 22314, 22508, 20187, 20186",3725,1098
296031,402 - Leeds,Fauquier,R03 - Loudoun,R03C - HD 30,030,"20117, 22630, 20115, 22642, 20184, 20130, 20198, 20144, 22643, 22931, 22639",3514,1198
296106,401 - Hayes,Gloucester,R08 - Newport News,R08B - HD 69,069,"23184, 23169, 23072",3350,776
296172,203 - Wilmington Parish,Hanover,R06 - North Richmond,R06E - Hanover,059,"23047, 23005, 23192, 23093, 23059, 23015",2859,706
296255,315 - Tucker,Henrico,R06 - North Richmond,R06G - West Henrico,058,"23294, 23230, 23225, 23832, 23233",4575,3197
296260,404 - Gayton,Henrico,R06 - North Richmond,R06G - West Henrico,058,23238,3399,1739
296266,410 - Pemberton,Henrico,R06 - North Richmond,R06G - West Henrico,058,"23229, 23238",3018,1776
296289,517 - Sullivans,Henrico,R07 - South Richmond,R07A - East,081,"23231, 23503",4010,2998
296457,101 - Plymouth,Lunenburg,R11 - Southside,R11A - Emporia,050,"23805, 23974",1030,262
296479,001 - Chesapeake,Mathews,R11 - Southside,R11B - Gloucester,068,"23163, 23109, 23125, 23045, 23138, 23130, 23072",1677,313
296495,603 - Smith Crossroads,Mecklenburg,R11 - Southside,R11A - Emporia,050,"23919, 23950, 23970",654,198
296545,202 - Kentwood,New Kent,R11 - Southside,R11B - Gloucester,060,23141,1403,227
296842,504 - South Fork,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,034,"22827, 22840, 22849, 22821, 22802",1396,108
296864,301 - Nickelsville,Scott,R13 - Southwest,R13B - Galax,045,"24271, 24245, 24244",1059,27
296961,401 - Courthouse,Stafford,R04 - Prince William,R04E - HD 64,064,"22554, 22191",4124,2786
297092,101 - Old Town North,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,22314,3914,2996
297112,304 - Tucker School,Alexandria (City),R01 - Inner Nova,R01I - Westend Alexandria,005,"22304, 22152, 22206, 22003, 22079, 22310",4294,3544
297348,219 - Deer Park,Newport News (City),R08 - Newport News,R08F - Port Warwick,085,"23606, 23607, 23601, 23508, 23602, 23188",5039,3669
297429,510 - Third Presbyterian,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,094,"23503, 23505, 23518",3222,1477
297462,026 - William E. Waters Middle School,Portsmouth (City),R09 - Suffolk,R09E - West Portsmouth,091,23701,1975,1787
297514,504 - Five Hundred Four,Richmond (City),R06 - North Richmond,R06A - Downtown,078,"23225, 23220",3364,2849
297680,054 - Precinct 54,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,098,23456,2491,1091
297604,202 - Chuckatuck,Suffolk (City),R09 - Suffolk,R09B - HD 84,084,"23432, 23434, 23321",2417,904
296108,501 - Achilles,Gloucester,R11 - Southside,R11B - Gloucester,068,"23072, 23692",3796,615
1569570,734 - Hunters Branch,Fairfax,R02 - Fairfax,R02C - East Fairfax,011,"22043, 22031, 22304",3132,2265
1569587,105 - Berkley,Hanover,R06 - North Richmond,R06E - Hanover,059,"23059, 23106, 23005",2519,1181
1569595,204 - Jamestown D,James City,R11 - Southside,R11C - HD 71,071,23188,4014,1630
1569614,408 - Sudley,Prince William,R03 - Loudoun,R03E - Manassas,020,20109,2243,1261
1569620,601 - East Lebanon,Russell,R13 - Southwest,R13B - Galax,044,"24260, 24266, 24280, 24283, 24639",1539,119
1594346,120 - Lunsford,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20152, 20120",4098,2397
1824853,710 - Powells Creek,Prince William,R04 - Prince William,R04B - Dumfries,023,22191,3651,2864
1866915,007 - Southeast,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,24013,3362,1446
1992185,211 - Alex Renew,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,"22304, 22314, 22602",4090,3057
2228444,616 - Markham,Prince William,R04 - Prince William,R04B - Dumfries,023,22191,1077,927
2228452,403 - Cedar Grove,Isle of Wight,R09 - Suffolk,R09D - Isle of Wight,083,"23314, 23430, 23606",1749,500
2257722,127 - Precinct 127,Arlington,R01 - Inner Nova,R01D - Barcroft,003,22204,3627,2992
2302171,328 - Hovatter,Loudoun,R03 - Loudoun,R03C - HD 30,030,20105,2415,1271
295384,604 - Brownsville,Albemarle,R14 - Charlottesville,R14C - S Charlottesville,055,"22943, 22920, 22903, 22932",3462,1932
295608,302 - Otter River,Campbell,R13 - Southwest,R13E - Lynchburg,051,"24517, 24550, 24571",2028,305
295610,401 - Three Forks,Campbell,R13 - Southwest,R13E - Lynchburg,051,"24538, 24593, 24588, 24504, 24554",2200,248
295804,119 - Laurel,Fairfax,R02 - Fairfax,R02C - East Fairfax,010,"22032, 22015",4362,2764
295929,613 - Westgate,Fairfax,R04 - Prince William,R04I - Woodbridge,016,"22121, 20180, 22307, 22308, 22309",3550,1917
295939,806 - Sydenstricker,Fairfax,R04 - Prince William,R04H - West Springfield,018,"22153, 22152",3424,2161
295987,845 - Fountainhead,Fairfax,R04 - Prince William,R04F - Lake Ridge,015,"22079, 22039, 20124, 20111",3975,1954
296039,401 - Burks Fork,Floyd,R13 - Southwest,R13A -  Greater CD9,047,"24120, 24380, 24165, 24091, 24352",2446,416
296109,502 - Walker,Gloucester,R11 - Southside,R11B - Gloucester,068,"23072, 23061",2600,495
296217,501 - Adams,Henrico,R07 - South Richmond,R07A - East,081,"23231, 23223, 23834",2875,2445
296254,314 - Three Chopt,Henrico,R06 - North Richmond,R06G - West Henrico,058,"23229, 23294",2559,1275
296271,417 - Tuckahoe,Henrico,R06 - North Richmond,R06H - Westhampton,058,"23173, 23226, 23229, 23221",3976,1833
296311,505 - Dyers Store,Henry,R13 - Southwest,R13A -  Greater CD9,048,24112,1081,253
296356,301 - Dahlgren,King George,R05 - Fredericksburg,R05A - East,067,"22204, 22448, 22546, 22485",4679,1246
296622,405 - Ringgold,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24540, 24586, 24594",2897,601
296662,102 - Templeton,Prince George,R11 - Southside,R11D - HD 82,082,"23434, 24515, 23830, 23842, 23805, 23875",3987,865
296857,501 - West Lebanon,Russell,R13 - Southwest,R13B - Galax,044,"24266, 24225, 24224, 24641",3273,355
296914,502 - Fairgrounds,Southampton,R09 - Suffolk,R09D - Isle of Wight,083,"23837, 23851, 23874",1190,276
296929,301 - Salem Elementary,Spotsylvania,R05 - Fredericksburg,R05B - HD 65,065,22407,2924,1348
296934,403 - Lee Hill Elementary,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,"22408, 22405, 23803",4344,1965
297064,302 - East Stone Gap,Wise,R13 - Southwest,R13B - Galax,045,"24246, 24219, 24230, 24273",3076,296
297070,203 - West Wytheville,Wythe,R13 - Southwest,R13B - Galax,046,24382,3667,540
297147,016 - Hickory Grove,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,23322,3178,725
297151,020 - E W Chittum,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,23321,3054,1245
297192,501 - Precinct 5-1,Covington (City),R12 - Shenandoah,R12B - North Roanoke,037,24426,816,95
297237,301 - Precinct 1 - District Three,Fredericksburg (City),R05 - Fredericksburg,R05B - HD 65,065,"22408, 22407, 22401",5556,3472
297327,106 - Reservoir,Newport News (City),R08 - Newport News,R08B - HD 69,069,"23604, 23608, 23669, 23185",3560,2506
297340,112 - Knollwood Meadows,Newport News (City),R08 - Newport News,R08E - Nicewood,070,"23602, 23608",4335,2370
297494,213 - Two Hundred Thirteen,Richmond (City),R06 - North Richmond,R06A - Downtown,079,"23220, 23219, 23223",3267,2782
297539,812 - Eight Hundred Twelve,Richmond (City),R07 - South Richmond,R07G - South Garden,077,"23234, 23224",3038,2641
297594,101 - Ward No 1,Staunton (City),R12 - Shenandoah,R12D - Staunton,036,"22980, 24401",4414,1951
297595,201 - Ward No 2,Staunton (City),R12 - Shenandoah,R12D - Staunton,036,24401,4547,1822
297661,035 - Precinct 35,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,098,23456,3434,1175
546540,217 - South Bank,Loudoun,R03 - Loudoun,R03H - Sterling,027,20165,3500,1955
296352,501 - Oldmill,King and Queen,R05 - Fredericksburg,R05A - East,068,"23149, 23091, 23110, 23108, 23156",1094,171
1706908,505 - Pittmantown,Suffolk (City),R09 - Suffolk,R09C - HD 89,089,"23438, 23437",1717,591
295778,502 - Chesdin,Dinwiddie,R11 - Southside,R11D - HD 82,082,23803,2735,1337
1569552,602 - Lake,Caroline,R05 - Fredericksburg,R05C - HD 66,066,"22546, 23015",1787,597
1569631,057 - Cypress,Chesapeake (City),R09 - Suffolk,R09F - East Portsmouth,091,"23322, 22202, 23518, 23320, 23456",3160,1789
1569632,058 - Expressway,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,091,23320,1204,704
1824846,313 - Cardinal,Prince William,R04 - Prince William,R04B - Dumfries,024,"22193, 22406, 22025, 20110, 22191",3435,2178
1848146,097 - Precinct 97,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23464, 23456",3175,1791
1866916,009 - Highland,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,"24013, 24016, 24011",4353,2574
1982051,606 - Mechums River,Albemarle,R14 - Charlottesville,R14E - UV,055,"22901, 22932, 22903",4031,2489
2257674,304 - Aquia Episcopal,Stafford,R04 - Prince William,R04B - Dumfries,023,"22554, 22046",1115,688
2257727,405 - Hope,Stafford,R04 - Prince William,R04E - HD 64,064,22554,4635,2045
2257743,105 - Precinct A-5,Montgomery,R13 - Southwest,R13D - HD 41,041,"24060, 24073, 24070",1910,934
2274031,703 - Pughsville,Suffolk (City),R09 - Suffolk,R09B - HD 84,084,23435,2339,1760
2274033,102 - Richfield,Roanoke,R12 - Shenandoah,R12B - North Roanoke,040,24153,2372,438
2274038,604 - Courthouse Road Elementary,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,"066, 063","22553, 22520, 22407",3143,1501
2334682,212 - The View Alexandria,Alexandria (City),R01 - Inner Nova,R01H - Shirlington,004,22311,2018,1636
295414,402 - Lonco,Amherst,R13 - Southwest,R13E - Lynchburg,053,"24521, 24572, 24574",1249,256
295510,203 - Eastlake Community Church,Bedford,R13 - Southwest,R13E - Lynchburg,051,"24121, 24523",2832,368
295637,301 - Hillsville C,Carroll,R13 - Southwest,R13B - Galax,047,"24343, 24312",2760,242
295673,203 - Bird,Chesterfield,R07 - South Richmond,R07F - South Chesterfield,076,"23234, 23237",3704,2073
295718,509 - Cranbeck,Chesterfield,R07 - South Richmond,R07H - North Midlothian,072,23235,2517,1457
295795,108 - Kings Park,Fairfax,R02 - Fairfax,R02C - East Fairfax,015,22151,3344,2126
295825,220 - Dogwood,Fairfax,R02 - Fairfax,R02D - Fair Oaks,007,"20191, 20171",4929,3534
295874,411 - Virginia Hills,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22306, 22310, 22314",2657,1767
296180,305 - Cool Spring,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23024, 23015, 23116",2640,801
296523,402 - Precinct D-2,Montgomery,R13 - Southwest,R13D - HD 41,041,"24141, 24149, 24073, 24347",3228,552
296563,501 - 5a,Northumberland,R05 - Fredericksburg,R05A - East,067,"22539, 22202, 22473",2440,598
296714,411 - Mullen,Prince William,R03 - Loudoun,R03B - HD 21,021,"22202, 20137, 20109, 20165",3698,2635
296745,301 - Dublin,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24301, 24084",2998,369
296747,304 - Snowville,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24347, 24141",1400,168
296927,203 - Ni River Middle,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22180, 22553, 20121, 22407, 22408",4142,1442
296969,603 - White Oak,Stafford,R05 - Fredericksburg,R05B - HD 65,065,"22405, 22031",3750,811
296978,401 - Carsley,Surry,R11 - Southside,R11D - HD 82,082,"23881, 23846, 23662, 23839, 23890, 23842, 22963",1180,557
297020,202 - Linden,Warren,R12 - Shenandoah,R12E - Winchester,031,"22642, 22630, 22610",3494,824
297182,051 - Coopers Way,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,23322,4843,1376
297508,409 - Four Hundred Nine,Richmond (City),R07 - South Richmond,R07H - North Midlothian,078,"23235, 23113",2005,1320
297512,501 - Five Hundred One,Richmond (City),R06 - North Richmond,R06A - Downtown,078,"23221, 23220",2739,2307
297598,501 - Ward No 5,Staunton (City),R12 - Shenandoah,R12D - Staunton,036,"24401, 24402",3595,2011
297607,302 - John F Kennedy,Suffolk (City),R09 - Suffolk,R09C - HD 89,"084, 089","23434, 23707",3059,2467
297635,009 - Precinct 9,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,23454,2918,1000
297687,061 - Precinct 61,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,095,"23455, 23601, 23508, 23462, 23603, 23452",4451,3416
331414,112 - Freedom,Loudoun,R03 - Loudoun,R03G - South Riding,026,"22033, 20152, 20148",2819,1671
296918,701 - Blackwater River,Southampton,R09 - Suffolk,R09D - Isle of Wight,083,"23837, 23874, 23851",1538,695
297067,403 - St Paul,Wise,R13 - Southwest,R13B - Galax,045,"24283, 24230, 24228",995,96
1569569,429 - Hybla Valley,Fairfax,R04 - Prince William,R04C - Groveton,016,22306,4216,3423
1569577,931 - Carson,Fairfax,R02 - Fairfax,R02F - Herndon,008,20171,2574,1644
1569607,302 - Three East,Orange,R05 - Fredericksburg,R05E - West,063,"22733, 22701, 22960, 22567, 22542",1616,382
1988664,322 - Buffalo Trail,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20152, 20105",2822,1701
2228448,612 - Elm Farm,Prince William,R04 - Prince William,R04F - Lake Ridge,025,"22193, 22192, 22304, 22303",2140,1401
2228455,858 - Clifton Town,Fairfax,R02 - Fairfax,R02B - Centreville,010,20124,207,104
2228478,636 - Laurel Hill #2,Fairfax,R04 - Prince William,R04F - Lake Ridge,019,22079,1795,1277
2257729,151 - Precinct 151,Arlington,R01 - Inner Nova,R01C - Ballston,001,22203,870,687
2274026,302 - Back Creek,Roanoke,R13 - Southwest,R13D - HD 41,041,"24059, 24153, 24018",3194,812
295492,504 - White Hill,Augusta,R12 - Shenandoah,R12D - Staunton,036,"24477, 24440, 24450, 24472, 24401",3571,435
295505,501 - Healing Springs,Bath,R12 - Shenandoah,R12D - Staunton,035,24445,688,89
295519,402 - Thomas Jefferson Elem School,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24502, 24551",2520,327
295690,309 - Skinquarter,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"23112, 23120, 23922",3696,1363
295783,403 - Cherry Hill,Dinwiddie,R11 - Southside,R11A - Emporia,083,"23841, 23882, 23840, 23872",833,328
295931,615 - Woodley,Fairfax,R04 - Prince William,R04I - Woodbridge,016,"22309, 24090, 22204",3423,2282
295933,617 - Lorton,Fairfax,R04 - Prince William,R04I - Woodbridge,019,"22314, 22079",4430,3304
295936,621 - Grosvenor,Fairfax,R04 - Prince William,R04C - Groveton,017,"20191, 22303, 22206, 22311",3121,2277
296209,109 - Johnson,Henrico,R06 - North Richmond,R06H - Westhampton,080,"23228, 23230, 23221",2781,1664
296370,101 - Elydale,Lee,R13 - Southwest,R13B - Galax,045,"24248, 24221",861,42
296621,404 - Kentuck,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24594, 24566, 24527, 24586, 24540",2527,466
296640,102 - Manakin,Powhatan,R14 - Charlottesville,R14A - Central,072,"23113, 23114, 23139",2003,508
296644,301 - Bethesda,Powhatan,R14 - Charlottesville,R14A - Central,072,"23139, 23112",2821,525
296751,101 - Washington,Rappahannock,R03 - Loudoun,R03F - Fauquier,061,"22747, 22627, 22640, 22749, 22716, 20106",1290,464
